entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm,TypeOfAuditorAssistance,DepreciationOfPropertyPlantAndEquipment
30576101,2015-10-01,2016-09-30,c174,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,-33927.0,2.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",29228.0,2018-02-21,2007-04-19,2018-02-21,50446.0,Statsautoriseret revisor,443278.0,557896.0,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,35573.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,814.0,879028.0,37475.0,1902.0,Aalborg,46791.0,2015-10-01,2016-09-30,-772682.0,-777381.0,64172.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,7409.0,-4699.0,388264.0,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2015-10-01,2016-09-30,c177,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2015-10-01,2016-09-30,c195,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,-772682.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2016-09-30,2016-09-30,c172,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,1060768.0,125000.0,5327.0,25667.0,163123.0,12903.0,316865.0,1060768.0,897645.0,329768.0,50000.0,158299.0,558573.0,329768.0,0.0,38123.0,632165.0,50000.0,897645.0,681000.0,91433.0,36396.0,70785.0,,,,,,
30576101,2016-10-01,2016-10-01,c226,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2016-10-01,2016-10-01,c253,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,38123.0,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2016-10-01,2016-10-01,c257,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
30576101,2016-10-01,2016-10-01,c444,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,,,,,,,,,,,,,,,,,,,,34335.0,351200.0,,,,
30576101,2016-10-01,2016-10-01,c456,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",,2018-02-21,2007-04-19,2018-02-21,,Statsautoriseret revisor,,,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,Aalborg,,2015-10-01,2016-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,,,,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,,,,,,,,,,,,,,,,,,,,141891.0,154794.0,,,,
30576101,2016-10-01,2017-09-30,c173,,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzY4LzZlL2M4L2RmNTQtNGZjZC05YTE2LTIyYTAxN2Q3YzljYw.pdf,http://regnskaber.virk.dk/10167503/ZG9rdW1lbnRsYWdlcjovLzAzL2RhLzVlLzBhLzM2L2UyYmEtNGMzYi1iMWNmLTBkOTk3ZmQzODAwNA.xml,true,BrÃ¸nderslev,9700.0,10.0,Torvet,Hirtshals,9850.0,14.0,Jyllandsgade,9000 Aalborg,HÃ¥ndvÃ¦rkervej 15 A,DK-9700 BrÃ¸nderslev,Torvet 10,-1666.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017.",242.0,2018-02-21,2007-04-19,2018-02-21,17060.0,Statsautoriseret revisor,0.0,-16552.0,20222670.0,30576101.0,20222670.0,mne35391,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2016 - 30. september 2017 for StÃ¸vsugerhuset Aalborg ApS.,Ãrsrapport,39258.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jacob Rask,Arne Vinther,Arne Vinther,Sparekassen Vendsyssel,StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,18813.0,311372.0,272114.0,Aalborg,0.0,2015-10-01,2016-09-30,260371.0,258947.0,-33612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aalborg,2017-09-30,2016-10-01,true,2018-02-21,BrÃ¸nderslev,0.0,-1424.0,0.0,urn:ofk:oid:25090626,indberetninger-20180424,2.509577,30576101,,2018-04-03T23:31:52.516Z,2018-02-24T09:38:44.492Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-24-LU,2018-02-24T09:38:44.623Z,,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejerne i StÃ¸vsugerhuset Aalborg ApS,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang,
