entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOfChangesInEquity,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DividendPaid
43207814,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,2866.0,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",0.0,11600.0,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,1153.0,Taastrup,2014-07-01,2015-06-30,9172.0,12753.0,11600.0,2016-06-30,2015-07-01,14466.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",3581.0,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,,,,,,,,,,
43207814,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,90000.0,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,,,,,,,,,,
43207814,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,-80828.0,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,,,,,,,,,,
43207814,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,190508.0,88166.0,80000.0,190508.0,187578.0,190508.0,2930.0,59882.0,90000.0,17578.0,2930.0,102342.0,42460.0,
43207814,2015-07-01,2015-07-01,c10,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,17578.0,,,,,,,,,
43207814,2015-07-01,2015-07-01,c11,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,90000.0,,,,,,,,,
43207814,2015-07-01,2015-07-01,c12,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,187578.0,,,,,,,,,
43207814,2015-07-01,2015-07-01,c9,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,80000.0,,,,,,,,,
43207814,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,1129.0,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",790.0,11680.0,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,0.0,Taastrup,2014-07-01,2015-06-30,9110.0,11680.0,11680.0,2016-06-30,2015-07-01,13599.0,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",2570.0,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,,,,,,,,,,90000.0
43207814,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzZjLzMyLzhhLzYzLzlkNDItNGYzYy1hYTYwLWQ3M2YzNDA1YjcyMQ.xhtml,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzM2Lzc5LzNmLzc4L2JlZGMtNDcwMS04N2FmLTRmYjY0NTdmZTUwZA.pdf,http://regnskaber.virk.dk/41870234/ZG9rdW1lbnRsYWdlcjovLzAzLzk5L2NkLzM2LzMwLzJhMTUtNDYwMC1hNTU3LTFhY2RjN2E4MGE0YQ.xml,true,Taastrup,2630.0,171.0,GrÃ¸nhÃ¸jgÃ¥rdsvej,2630 Taastrup,Brunellevej 24,Regnskabsklasse B,,2016-11-18,2016-11-18,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,43207814.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lena Heckmann,John Christensen,ANLÃGSFIRMAET ACER ApS,Lena Heckmann,,Taastrup,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,"<p xmlns=""http://www.w3.org/1999/xhtml"">I regnskabsÃ¥ret 2012/13 er der foretaget en nedsÃ¦ttelse af anpartskapitalen fra kr. 200.000 til kr. 80.000, som er udbetalt til aktionÃ¦ren.</p>",,43998917.0,false,false,Ingen bistand,urn:ofk:oid:23171411,indberetninger-20180424,2.5947459,43207814.0,,2018-03-28T22:14:10.613Z,2016-11-19T10:55:42.109Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BG-19-HP,2016-11-19T10:55:42.255Z,,,,,,,,,,,,,,
