entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfCashAndCashEquivalents,DisclosureOfOtherPayables,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProposedDividend,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
36468521,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,1878.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",16973.0,6589.0,-93.0,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,0.0,0.0,2017-01-01,2017-12-31,-18944.0,-18944.0,-18944.0,0.0,2018-12-31,2018-01-01,6496.0,false,0.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,-18944.0,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,10032.0,10032.0,0.0,20000.0,10032.0,9893.0,0.0,0.0,0.0,0.0,0.0,10032.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8837.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18944.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36468521,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2277.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",70513.0,7089.0,74472.0,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,0.0,0.0,2017-01-01,2017-12-31,1682.0,1682.0,1682.0,0.0,2018-12-31,2018-01-01,81561.0,false,0.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,1682.0,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,0.0,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36468521,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzLzFjLzZjLzdlL2M0LzY3MGUtNDk0MC1iNWY4LWZkNDUwYmE3ZWM5OQ.xhtml,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzNiLzQxL2JjL2E2ZGQtNDQ2Yi1hNmE2LTlhM2E3OGM0MTliNg.pdf,http://regnskaber.virk.dk/12586463/ZG9rdW1lbnRsYWdlcjovLzAzL2JhLzg4L2JhLzkxLzJlZmYtNGNmMi05ZWJiLWMyZDc5Yzk3N2JlOA.xml,true,Odense C,5000.0,31.0,LÃ¦ssÃ¸egade,5000 Odense C,LÃ¦ssÃ¸egade 31,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Â Bank og kontantkasse</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Â Omfatter skyldig moms - Skat af lÃ¸n am- bidrag m.v.</p>",,,,36468521.0,0.0,0.0,Ãrsrapport,Ib Thieme Rasmussen,SOCIAL OG SUNDHEDSKONSULENTERNE IVS,Ib Thieme Rasmussen,,0.0,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,,false,,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27455601,indberetninger-20180424,2.5949402000000004,36468521.0,AWtA_5miRYGX6_YTInFn,2019-06-10T10:47:33.005Z,2019-06-10T10:47:00.614Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-92-GR,2019-06-10T10:47:00.854Z,27743.0,27743.0,0.0,20000.0,27743.0,11575.0,0.0,0.0,0.0,0.0,0.0,27743.0,16168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8837.0,0.0,16168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17262.0,0.0,0.0,16168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
