entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfLongtermLiabilities,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard
28680872,2016-01-01,2016-12-31,ID_14,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,4553864.0,5. Langfristede gÃ¦ldsforpligtelser,5527116.0,38232.0,12102074.0,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",62549.0,SpÃ¸rring,2016-01-01,2016-12-31,1941979.0,1941979.0,2021094.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,103432.0,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2016-01-01,2016-12-31,ID_16,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,-591543.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2016-01-01,2016-12-31,ID_18,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,-1350436.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2016-12-31,2016-12-31,ID_12,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,40756967.0,2566965.0,10000000.0,6657538.0,31653939.0,12879133.0,6278206.0,40756967.0,4238028.0,111849.0,111849.0,34099429.0,4865000.0,89161.0,822522.0,1490866.0,14942090.0,34099429.0,591543.0,4865000.0,21062396.0,89161.0,4126179.0,2262869.0,4001412.0,0.0,262.0,1040788.0,2510284.0,,,
28680872,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,3620691.0,5. Langfristede gÃ¦ldsforpligtelser,2712706.0,7119.0,11876322.0,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",295838.0,SpÃ¸rring,2016-01-01,2016-12-31,5698670.0,5698670.0,5542925.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,132974.0,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik Alexandersen,Bestyrelsesmedlem,
28680872,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2017-01-01,2017-12-31,ID_15,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,-591543.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28680872,2017-01-01,2017-12-31,ID_17,,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2U4LzMxLzc1Lzc5LzU3NWQtNDBjNi04ODhmLTFhZTQ5MWFjZjNiZQ.pdf,http://regnskaber.virk.dk/27808682/ZG9rdW1lbnRsYWdlcjovLzAzL2EwL2U0LzQ0LzEyL2ZlYjUtNGZhYi04OGU0LTY5ZjhiZGUyMTU4ZA.xml,true,"Horsens, 8700",Erhvervsbyvej 13,Til kapitalejerne i BÃ¥nlev Biogas A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.",2018-04-11,2018-04-11,2005-04-08,2018-04-18,,5. Langfristede gÃ¦ldsforpligtelser,,,,36563877.0,28680872.0,36563877.0,mne18217,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for BÃ¥nlev Biogas A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Taylor Hansen,John Langdahl,LMO Erhvervsrevision,Nordea Bank Danmark A/S,BÃ¥nlev Biogas A/S,"LMO Erhvervsrevision, Godkendt Revisionsaktieselskab",,SpÃ¸rring,2016-01-01,2016-12-31,-5107127.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Ãrhus, 751",2017-12-31,2017-01-01,,false,2018-04-11,Horsens,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25356957,indberetninger-20180424,2.5118406,28680872.0,AWL7uvSmx8uVRSOdf-5n,2018-04-25T07:36:50.998Z,2018-04-25T07:35:55.908Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-82-CK,2018-04-25T07:35:56.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
