entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,GrossProfitLoss,IncomeFromInvestmentsInAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberOfAuditor,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
30560574,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,125000.0,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-01-01,c735,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,603916.0,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,3984399.0,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-01-01,c744,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,103400.0,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-12-31,c109,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,105800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,209588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-12-31,c2019,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,,520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,1057522.0,,-16751.0,939634.0,3247.0,171828.0,3247.0,1091464.0,-16751.0,33942.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-12-31,c426,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,520000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30560574,2017-01-01,2017-12-31,c474,,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzdlLzkxLzk3L2EyLzA2OWQtNDYwZi05YTlkLTY3ZGNjZGFiNDE2Zg.pdf,http://regnskaber.virk.dk/47506503/ZG9rdW1lbnRsYWdlcjovLzAzLzUyL2VjLzllL2VmL2FjZmItNDEwMC05NzI0LWY3MmE0OGRkOTk5NA.xml,Kolding,6000.0,65.0,Ãsterbrogade,"7160, TÃ¸rring","Bredgade, 29",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-02-20,2019-02-20,2007-12-20,2019-02-27,Andre eksterne omkostninger omfatter omkostninger til administration mv.,,0.0,30560574.0,32285201.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Laigaard-Andersen Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",SÃ¸ren Laigaard-Andersen,SÃ¸ren Laigaard-Andersen,"Nordea, Kolding",Laigaard-Andersen Holding ApS,"Martinsen, Statsautoriseret Revisionspartnerselskab",Kolding,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Kolding,2018-12-31,2018-01-01,2019-02-20,TÃ¸rring,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:26749209,indberetninger-20180424,2.5124211,30560574.0,AWk0VfbURYGX6_YTFbZo,2019-02-28T13:41:17.039Z,2019-02-28T13:40:42.455Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-99-BL,2019-02-28T13:40:42.617Z,222134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
