entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AdditionsToInvestments,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,InvestmentsGross,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherAdjustmentsRelatedToInvestments,OtherShorttermPayables,PlaceOfSignatureOfStatement,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,RelatedEntityLegalForm,RelatedEntityName,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,LongtermInvestmentsAndReceivables
35242945,2013-05-16,2013-05-16,c473,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,,
35242945,2013-05-16,2013-12-31,c1,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,-88591.0,
35242945,2013-05-16,2013-12-31,c122,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,-88591.0,
35242945,2013-05-16,2013-12-31,c200,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,-88591.0,
35242945,2013-05-16,2013-12-31,c249,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,,
35242945,2013-05-16,2013-12-31,c71,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,,
35242945,2013-05-16,2013-12-31,c752,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,-355048.0,
35242945,2013-12-31,2013-12-31,c183,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,,
35242945,2013-12-31,2013-12-31,c201,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,-88591.0,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,,
35242945,2013-12-31,2013-12-31,c250,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8vcGRmcy8zNTI0Mjk0NTtBcFM1Mjk2NzQ7MjAxMzA1MTY7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/54924253/Y3ZyLmRrOi8veGJybHMvWC1CNDlEMDU3RC0yMDE0MDYwNl8xNTAxMzdfMjEy.xml,-83591.0,120000.0,Silkeborg,8600.0,8370 Hadsten,SÃ¸ndergade 34,anpartshaveren,39450.0,3041.0,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 16. maj - 31. december 2013.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2013 for opfyldt.,80000.0,3041.0,2014-04-25,2014-04-25,2013-05-16,2014-05-31,Andre eksterne omkostninger omfatter omkostninger til administration.,,-5000.0,35242945.0,76487316.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 16. maj - 31. december 2013 for Puggaard Holst ApS.,-83591.0,Ãrsrapporten for Puggaard Holst ApS er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for en klasse B-virksomhed.,Ãrsrapport,120000.0,39450.0,48041.0,36409.0,Camilla Puggard Holst,Camilla Puggaard Holst,Puggaard Holst ApS,"Kvist & Jensen, Statsautoriserede revisorer A/S",36409.0,1621.0,43041.0,Silkeborg,-88591.0,-5000.0,-85212.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,AS,Scanhtp A/S,2013-12-31,2013-05-16,-88591.0,24.0,48041.0,5000.0,2014-04-25,Hadsten,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14996987,indberetninger-20180424,2.5118417999999996,35242945.0,,2018-04-01T00:11:37.278Z,2014-06-06T22:00:00.000Z,regnskab,0.0,,2013-12-31,2013-05-16,14-173.271,2014-06-06T22:00:00.000Z,,36409.0
