entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables
21341002,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,20483.0,claus@baxx.dk,406938.0,333823.0,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,0.0,7.0,Herning,2016-01-01,2016-12-31,-91342.0,-93591.0,-93598.0,2017-12-31,2017-01-01,false,false,-2249.0,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,51700.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,173000.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2016-01-01,2016-12-31,c8,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,-316042.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2016-12-31,2016-12-31,c10,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,1856069.0,1429439.0,125000.0,1498716.0,13193.0,1702896.0,0.0,357353.0,1856069.0,153173.0,357353.0,3269.0,153173.0,357353.0,51700.0,1526196.0,3269.0,153173.0,66008.0,20000.0,32815.0
21341002,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,10572.0,claus@baxx.dk,380594.0,288975.0,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,3313.0,26127.0,Herning,2016-01-01,2016-12-31,-79581.0,-79377.0,-102191.0,2017-12-31,2017-01-01,false,false,204.0,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2017-01-01,2017-12-31,c3,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,-79581.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,,,,,,,,,,,,,,,,,,,,,
21341002,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzNiL2FmLzc0L2Q2L2ZlODktNDM0Yy04ZjBjLTQ3YTJhYjNhNTM0Mw.xhtml,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzc5L2Y5L2M0LzhlYTYtNGFlNi05NjRmLWI4Y2ZjODIxNzQ4MA.pdf,http://regnskaber.virk.dk/20014312/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2NmLzRlLzU0L2RiY2QtNGUyNC05ZjI3LTMwOTJkMTA1MWI1ZQ.xml,true,Herning,7400.0,40.0,Koustrupparken,7400 Herning,Koustrupparken 40,Regnskabsklasse B,2018-06-29,2018-06-29,,claus@baxx.dk,,,21341002.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Claus Bach,Claus Bach,Handelsbanken,BAXX REKLAMEBUREAU ApS,Claus Bach,,,Herning,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25939268,indberetninger-20180424,2.5955422,21341002.0,AWRLFqHE0wkEsASkuLa4,2018-06-29T10:29:25.349Z,2018-06-29T10:28:50.430Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-53-XV,2018-06-29T10:28:50.620Z,1679062.0,935152.0,125000.0,1324000.0,12988.0,1571615.0,0.0,355062.0,1679062.0,107447.0,355062.0,323907.0,107447.0,355062.0,0.0,1446615.0,323907.0,107447.0,64941.0,15477.0,36476.0
