entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31884446,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,5517.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",2051062.0,561994.0,2483794.0,31884446.0,78566.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,59775.0,336.0,NykÃ¸bing F,2014-01-01,2014-12-31,348530.0,446342.0,427215.0,2015-12-31,2015-01-01,3045788.0,false,false,97812.0,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884446,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,80000.0,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884446,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,268530.0,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884446,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,2902393.0,132913.0,126000.0,686216.0,1467857.0,228251.0,1987926.0,2902393.0,1433979.0,641638.0,641638.0,2216177.0,430899.0,44303.0,2216177.0,80000.0,-80000.0,557.0,557.0,1421857.0,0.0,792341.0,26000.0,553303.0,214701.0,40741.0,509000.0,,
31884446,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,59926.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",2013504.0,489949.0,2254340.0,31884446.0,62543.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,92679.0,60.0,NykÃ¸bing F,2014-01-01,2014-12-31,106388.0,150834.0,180910.0,2015-12-31,2015-01-01,2744289.0,false,false,44446.0,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884446,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Ivan Kviatkowski,Gulvsliber
31884446,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Heinrich Kwiatkowski,Gulvsliber
31884446,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,80000.0,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884446,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,26388.0,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31884446,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FkLzUwLzhiLzYwLzMyMWItNDhhMS1hZmI2LWZhMmY5ZmQzZWJiYg.xhtml,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2ZhLzA0LzlkLzE1LzgxYTUtNDk2My1hZmIyLTY5MzFkNDcxMTRiYQ.pdf,http://regnskaber.virk.dk/64448813/ZG9rdW1lbnRsYWdlcjovLzAzL2FhLzY3LzUwLzkxLzU2OWQtNGU3Mi1iNjhlLTEzODc4ZjMyZDMyOA.xml,true,PrÃ¦stÃ¸,4720.0,10.0,Svend GÃ¸nges Torv,Guldborg,4862.0,50.0,Guldborghave,4800 NykÃ¸bing F.,Enighedsvej 59,Regnskabsklasse B,2016-06-13,2016-06-13,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ejerpantebrev kr. 400.000</p>",,,,31884446.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Steffen Klausen,MÃ¸ns Bank,JANS GULVAFSLIBNING ApS,KB Revision &  RÃ¥dgivning ApS,,,NykÃ¸bing F,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:22680198,indberetninger-20180424,2.59278,31884446.0,,2018-03-29T06:25:05.668Z,2016-06-13T13:58:37.585Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AZ-29-YT,2016-06-13T13:58:37.756Z,2995217.0,322171.0,126000.0,874641.0,1494245.0,125925.0,1994651.0,2995217.0,1500972.0,620749.0,620749.0,2120576.0,412506.0,40303.0,2120576.0,61540.0,-80000.0,0.0,0.0,1448245.0,264940.0,880223.0,26000.0,552470.0,62015.0,53222.0,512167.0,,
