entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToIntangibleAssets,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,ImpairmentLossesOfIntangibleAssets,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,OtherInterestExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DevelopmentProjectsInProgress,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndAmortisationOfIntangibleAssets,IntangibleAssetsGross
34708215,2016-01-01,2016-01-01,c696,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,80000.0,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34708215,2016-01-01,2016-01-01,c717,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,-556964.0,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34708215,2016-01-01,2016-12-31,c54,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,0.0,82473.0,-44760.0,3974.0,718.0,-98158.0,-131207.0,-127233.0,-33049.0,,,,,,,,,,,,,,,,,,,,
34708215,2016-01-01,2016-12-31,c69,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,-98158.0,,,,,,,,,,,,,,,,,,,,,,,
34708215,2016-01-01,2016-12-31,c697,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
34708215,2016-01-01,2016-12-31,c718,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,-98158.0,,,,546994.0,,,,,,,,,,,,,,,,,,,
34708215,2016-12-31,2016-12-31,c698,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,80000.0,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34708215,2016-12-31,2016-12-31,c70,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,-28128.0,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,,67862.0,28095.0,80000.0,67862.0,0.0,0.0,67862.0,95990.0,17486.0,7755.0,-108128.0,0.0,95990.0,50754.0,39767.0,32012.0,27750.0,,
34708215,2016-12-31,2016-12-31,c719,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,-108128.0,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34708215,2017-01-01,2017-01-01,c155,,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzLzc3L2I0LzEzLzQwL2E3Y2EtNGEyMS1iNTgzLTkyOTgyODVkMDg0Zg.pdf,http://regnskaber.virk.dk/51280743/ZG9rdW1lbnRsYWdlcjovLzAzL2I5LzQ5LzExLzg4LzQ2ZGMtNDNiYS04YTVmLWYxMjA3ZWZlNjQ1Nw.xml,50107.0,Danmark,SÃ¸borg,2860.0,9.0,Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1050.0,"22, 4.",Kongens Nytorv,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2018-03-23,2018-03-23,Statsaut. revisor,,32895468.0,34708215.0,mne34280,-50107.0,Ãrsrapport,Philip Heick-Poulsen,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Birgit Ter-Borch Gram Lilienfeldt Schjoldager,Beierholm,Stellaris Pharmaceuticals ApS,Beierholm,KÃ¸benhavn,2016-01-01,2016-12-31,KÃ¸benhavn K,2017-12-31,2017-01-01,2018-03-23,SÃ¸borg,Den uafhÃ¦ngige revisors erklÃ¦ringer (review),urn:ofk:oid:25275657,indberetninger-20180424,2.5122755,34708215.0,,2018-04-09T05:15:16.843Z,2018-04-08T15:01:49.639Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-32-CR,2018-04-08T15:01:49.789Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,-605027.0,605027.0
