entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
29327173,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",-3401.0,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,0.0,148255.0,Odense,2014-01-01,2014-12-31,107897.0,144854.0,-3401.0,2015-12-31,2015-01-01,2016-01-13,Odense,36957.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,99800.0,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,8097.0,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,2979739.0,189088.0,153892.0,191587.0,2499.0,2908428.0,740000.0,2979739.0,38411.0,2048152.0,2788152.0,2048152.0,740000.0,99800.0,32900.0,32900.0,2654736.0,38411.0,4000.0,2499.0,34411.0,,
29327173,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",-2248.0,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,19530.0,167153.0,Odense,2014-01-01,2014-12-31,112407.0,145375.0,-2248.0,2015-12-31,2015-01-01,2016-01-13,Odense,32967.0,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
29327173,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,101200.0,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,11207.0,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,,,,,,,,,,,,,,,,,,,,,,,
29327173,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzc2Lzg3LzkwLzI3L2I3YzUtNDdjNS05MTA5LTA4ODhjODQyODRmZA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2JjL2E4L2Q1LzFkYjItNDhkYS05Y2YzLTU2MjI0Mzk4MTRlMA.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzJmLzA1L2IzL2ExLzA0NmYtNGUxMi1hYjdlLWYyMzg4MzkxM2E3NQ.xml,Danmark,DK,Odense C,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,"Regnskabsklasse B, mikrovirksomhed",2016-01-13,2016-01-13,"Registreret revisor, FSR - danske revisorer","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke pÃ¥taget sig forpligtelser af nÃ¦vnte art.</p>",,29327173.0,1002497487.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B, mikrovirksomhed.",Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER,,,Odense,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,2016-01-13,Odense,,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21890160,indberetninger-20180424,2.5955422,29327173,,2018-03-28T16:11:28.720Z,2016-01-14T12:35:48.194Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AM-97-CV,2016-01-14T12:35:48.346Z,2976847.0,23325.0,153892.0,24663.0,1338.0,2921036.0,740000.0,2976847.0,25011.0,2212184.0,2952184.0,2212184.0,740000.0,101200.0,30800.0,30800.0,2665944.0,25011.0,4000.0,1338.0,21011.0,,
