entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
29327173,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-26772.0,29327173.0,mne502,1002497487.0,228119.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,101418.0,9532.0,Odense,2017-01-01,2017-12-31,85368.0,109461.0,-26772.0,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,24093.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
29327173,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,105800.0,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
29327173,2017-01-01,2017-12-31,c8,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,-20432.0,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
29327173,2017-12-31,2017-12-31,c10,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,2893523.0,69011.0,153892.0,69650.0,0.0,639.0,2854257.0,740000.0,2893523.0,8466.0,2083873.0,2823873.0,2083873.0,740000.0,105800.0,30800.0,30800.0,2594565.0,8466.0,4500.0,639.0,3966.0,0.0,,
29327173,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-6766.0,29327173.0,mne502,1002497487.0,61797.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,212770.0,5077.0,Odense,2017-01-01,2017-12-31,-99277.0,-152662.0,-6766.0,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,-53385.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
29327173,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
29327173,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
29327173,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,76637415.0,HÃFFNER REVISION A/S OFFENTLIGT GODKENDTE REVISORER
29327173,2018-01-01,2018-12-31,c5,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,0.0,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
29327173,2018-01-01,2018-12-31,c7,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzA2LzRkLzNiL2Y1NGQtNDQzMi05NGJiLTVkZWE1MzIwYjQzMA.xhtml,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzkzLzk5LzdlLzg2ZTctNGQwMi1iYTAyLTZiMDA2ZGU4MjU3Ng.pdf,http://regnskaber.virk.dk/37172392/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzFkLzM5LzdjL2JiNGEtNDljMS1hMTVjLTQ1OWMzNDY0MTc3OA.xml,true,Danmark,DK,Odense C,5000.0,"9, 1",Vesterbro,Odense SV,5250.0,45.0,Hesteskoen,5000  Odense C,Vesterbro 9 b,Til den daglige ledelse i Jypo Odense ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-18,2019-01-18,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,29327173.0,mne502,1002497487.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn HÃ¸ffner,Jytte Rafn Nielsen,Poul Flemming Nielsen,JYPO ODENSE ApS,HÃ¸ffner Revision A/S,,,Odense,2017-01-01,2017-12-31,-99277.0,,,2018-12-31,2018-01-01,false,false,2019-01-18,Odense,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26579459,indberetninger-20180424,2.5955422,29327173,AWhg-3kBet7j816Dxzo2,2019-01-18T12:42:39.943Z,2019-01-18T12:41:58.819Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AD-18-TC,2019-01-18T12:41:59.384Z,,,,,,,,,,,,,,,,,,,,,,,,,
