entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherLongtermInvestments,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,CurrentAssets,Equity,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,PropertyPlantAndEquipment,Provisions,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables
34082421,2017-02-01,2018-01-31,c1,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,5000.0,-5000.0,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,-5000.0,-5000.0,-5000.0,2019-01-31,2018-02-01,0.0,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c3,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,0.0,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c5,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,0.0,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c7,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,-5000.0,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2018-01-31,2018-01-31,c9,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,97896.0,97896.0,97896.0,97896.0,0.0,0.0,97896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34082421,2018-02-01,2019-01-31,c0,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,0.0,0.0,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,-9904.0,-9904.0,0.0,2019-01-31,2018-02-01,0.0,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2018-02-01,2019-01-31,c2,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,0.0,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2018-02-01,2019-01-31,c4,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,0.0,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2018-02-01,2019-01-31,c6,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,-9904.0,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,,,,,,,,,,,,,,,,
34082421,2019-01-31,2019-01-31,c8,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzAxLzZiL2FjL2IwLzczMjktNDExOS04ZmY3LWEwNjAxMDViZjczZQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzY0LzMwLzVjL2ViL2ZiNzctNDU1Ni1iOGI3LTgyOTg5ZmQ2MTViNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NkL2ViLzdmLzVlLzRhOTQtNDE5NC1iMTEwLWRhYzRjMmZlNWVkYQ.xml,true,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300.0,"Borgergade 134, 5 th","Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-07-08,0.0,esbenmm@gmail.com,0.0,,,34082421.0,-9904.0,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,GM ApS,Esben MÃ¦rsk-MÃ¸ller,87648.0,2017-02-01,2018-01-31,,,,2019-01-31,2018-02-01,,false,9904.0,false,true,false,false,true,true,Ingen bistand,urn:ofk:oid:27664640,indberetninger-20180424,2.595548,34082421.0,AWvSLhPEIXJRhhXBL0hd,2019-07-08T15:23:37.048Z,2019-07-08T15:22:42.831Z,regnskab,0.0,,2019-01-31,2018-02-01,X19-BU-00-HT,2019-07-08T15:22:43.026Z,87992.0,344.0,344.0,87992.0,0.0,0.0,87992.0,0.0,87648.0,0.0,87648.0,0.0,0.0,0.0,0.0,0.0
