entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredTaxLiabilitiesLongterm,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables
34082421,2016-02-01,2017-01-31,c2,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,0.0,0.0,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,0.0,0.0,0.0,2018-01-31,2017-02-01,0.0,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2016-02-01,2017-01-31,c4,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,0.0,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2016-02-01,2017-01-31,c6,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,0.0,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2016-02-01,2017-01-31,c8,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,0.0,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2017-01-31,2017-01-31,c10,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,102896.0,102896.0,0.0,80000.0,102896.0,0.0,102896.0,0.0,0.0,0.0,0.0,0.0,102896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34082421,2017-02-01,2018-01-31,c0,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,5000.0,-5000.0,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,-5000.0,-5000.0,-5000.0,2018-01-31,2017-02-01,0.0,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c1,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c3,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,0.0,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c5,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,0.0,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34082421,2017-02-01,2018-01-31,c7,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzQ1L2RjLzAyLzA5YmUtNGFlZC05ZGIyLTA2ZjRiN2E0YjNiOQ.xhtml,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NlLzg1LzIyLzg4LzJlNDYtNDJiOC1iMzIxLWNkYjMwMjE2ZDYxNA.pdf,http://regnskaber.virk.dk/12428043/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzAwL2Y3LzgzLzVjMjktNGI2Yi04NTA4LTVmNjU5YjU5ZTg3Ng.xml,true,Danmark,DK,KÃ¸benhavn,1090.0,2.0,Holmens Kanal,KÃ¸benhavn K,1300.0,"134, 5 th",Borgergade,1300 KÃ¸benhavn,"Borgergade 134, 5 th",Regnskabsklasse B,2018-07-08,2018-07-08,0.0,0.0,,,34082421.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Esben MÃ¦rsk-MÃ¸ller,Esben Johannes MÃ¦rsk-MÃ¸ller,Danskebank,GM ApS,Esben MÃ¦rsk-MÃ¸ller,0.0,0.0,"Borgergade 134, 5 th. KÃ¸benhavn K 1300",2016-02-01,2017-01-31,-5000.0,,,2018-01-31,2017-02-01,,false,false,Jeg fravÃ¦lger revision for det kommende regnskabsÃ¥r.,0.0,false,false,Ingen bistand,urn:ofk:oid:25973931,indberetninger-20180424,2.5925617,34082421.0,AWR6vtPI0wkEsASkuZ5e,2018-07-08T16:34:59.953Z,2018-07-08T16:34:42.843Z,regnskab,0.0,,2018-01-31,2017-02-01,X18-AT-21-QN,2018-07-08T16:34:42.993Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
