entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfReportingEntity,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,ImpairmentLossesOfPropertyPlantAndEquipment,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdjustmentsOfHedgingInstrumentsAtFairValue,AdjustmentsForCurrentTaxOfPriorPeriod,AdjustmentsForDeferredTax,CurrentTaxExpense,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,PropertyCost,Revenue,TaxExpense,TaxExpenseOnOrdinaryActivities,LongtermLiabilitiesOtherThanProvisions,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,PropertyPlantAndEquipmentGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,NameOfAuditFirm,AdditionsToPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,IncreaseOfCapital,NameAndSurnameOfMemberOfSupervisoryBoard,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
30568982,2013-01-01,2013-01-01,c244,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,72000.0,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-01-01,2013-01-01,c289,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,3070829.0,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-01-01,2013-12-31,c180,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,-346496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-01-01,2013-12-31,c290,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,-346496.0,264141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-01-01,2013-12-31,c4,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,-346496.0,,20.0,-154572.0,14251.0,832574.0,1123284.0,69907.0,202820.0,777724.0,217.0,707817.0,-486797.0,301956.0,1628060.0,-140301.0,-140301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-12-31,2013-12-31,c363,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,16595304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-12-31,2013-12-31,c442,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,2849150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30568982,2013-12-31,2013-12-31,c5,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,3060474.0,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,16784651.0,23325334.0,477649.0,72000.0,3627329.0,310877.0,6628.0,59831.0,19638174.0,23325334.0,20264860.0,13935501.0,2849150.0,19698005.0,64552.0,27968.0,19698005.0,2988474.0,575431.0,3480209.0,2659803.0,96729.0,3149680.0,2672742.0,12360.0,83694.0,119105.0,,,,,,,,
30568982,2014-01-01,2014-01-01,c208,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25787059.0,,,,,,,
30568982,2014-01-01,2014-01-01,c217,,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2MzLzc2LzYyLzRmNjItNDEyYS1iMjU0LTgzNzU0Y2NlNDg3Mg.pdf,http://regnskaber.virk.dk/28986503/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzI5LzAzL2JmLzdiMTktNDg4Yy1iMDY3LTUzNjYyNDJiZGFiYw.xml,Danmark,KÃ¸benhavn Ã,2100.0,2.0,Gribskovvej,HumlebÃ¦k,3050.0,7.0,Strand AllÃ©,9200 Aalborg SV,Voergaardvej 2,Regnskabsklasse B,2015-05-08,2015-05-21,-8937.0,Statsaut. revisor,,30568982.0,16136.0,0.0,Ãrsrapport,Kim Nielsen,Thomas Monberg,Per Morten BjÃ¸rseth,Homann Advokater,Pre Real Estate Deutschland 4 ApS,Beierholm,HumlebÃ¦k,Fredensborg,2014-12-31,2014-01-01,2015-05-08,KÃ¸benhavn,RevisionspÃ¥tegning,urn:ofk:oid:5377205,indberetninger-20180424,2.5097342,30568982.0,,2018-03-31T00:02:21.453Z,2015-05-30T15:03:15.349Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-69-WN,2015-05-30T15:03:15.397Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67030.0,-7199.0,,,,,,
