entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
10032660,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,410294.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,-410294.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,90126.0,2423256.0,2006334.0,18970.0,-526018.0,-507048.0,-115724.0,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,1321962.0,29940.0,125000.0,1188504.0,354338.0,-96735.0,133458.0,427482.0,1321962.0,1418697.0,427482.0,133458.0,1032755.0,34030.0,133458.0,-221735.0,0.0,1418697.0,0.0,99436.0,731082.0,337842.0,286506.0,4872.0,
10032660,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,-468815.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,58196.0,2306985.0,1819626.0,54506.0,-600061.0,-545555.0,-131246.0,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,468815.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032660,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Kistvad
10032660,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2JhLzcxL2JhLzM2YjYtNDFjZi1iYTA4LTQ2YmRjNGMzMTk3ZA.pdf,http://regnskaber.virk.dk/06623001/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzVlLzc5L2MwLzQ0YjctNDVmZC04ZTdjLTc4Y2I3ODM4MTYwNA.xml,true,"Bogense, 5400",Vestre Engvej 3,Til den daglige ledelse i HR 2000 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-06-26,2018-06-26,2000-05-31,2018-06-26,27619096.0,10032660.0,27619096.0,mne26733,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for HR 2000 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jan Christiansen,John Kistvad,Kreston JC,Middelfart Sparekasse,HR 2000 ApS,"Kreston JC, Statsautoriseret Revisionsanpartsselskab",Middelfart,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2017-12-31,2017-01-01,false,2018-06-26,Bogense,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25924625,indberetninger-20180424,2.511702,10032660.0,AWQ88MA40wkEsASkuGRo,2018-06-26T16:32:50.622Z,2018-06-26T16:32:44.135Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-27-NC,2018-06-26T16:32:44.296Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
