entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,NameOfAuditFirm,TypeOfAuditorAssistance
34594317,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,-5496.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",6398.0,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,3693402.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,35700.0,KibÃ¦k,2016-01-01,2016-12-31,3721610.0,3722512.0,-6590.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,902.0,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,,,,,,,,,,,,,,
34594317,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,200000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,,,,,,,,,,,,,,
34594317,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,3521610.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,,,,,,,,,,,,,,
34594317,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,4772167.0,1015909.0,80000.0,4766265.0,4772167.0,5902.0,2528413.0,5000.0,1227845.0,200000.0,4486265.0,2528413.0,5902.0,1227845.0,902.0,,
34594317,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,80000.0,,,,,,,,,,,,,
34594317,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,4486264.0,,,,,,,,,,,,,
34594317,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,200000.0,,,,,,,,,,,,,
34594317,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",45540.0,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,36.0,225418.0,KibÃ¦k,2016-01-01,2016-12-31,161548.0,207088.0,-18294.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,45540.0,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
34594317,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,105800.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,,,,,,,,,,,,,,
34594317,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzL2FlL2E1LzE2LzA0L2UxMzItNGEyYy1iNDkyLTEzOGVkMDMwZTE0OA.pdf,http://regnskaber.virk.dk/71349543/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzJkL2E4L2ZmLzU5MTAtNGZmYi1iNTk4LThmYjZiZDA5OWFlZA.xml,true,Vejle,7100.0,"4, 1. sal",Roms Hule,6933 KibÃ¦k,Sdr. Ommevej 23,DK-7100 Vejle,"Roms Hule 4, 1. sal",Til kapitalejerne i Enghuset Skarrild ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-01-18,2012-06-15,2018-01-18,Statsautoriseret revisor,-200000.0,20222670.0,34594317.0,20222670.0,mne36183,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Enghuset Skarrild ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristian Frost Vingum,Peter Ausum Nielsen,Peter Ausum Nielsen,Enghuset Skarrild ApS,BDO Statsautoriseret revisionsaktieselskab,,,KibÃ¦k,2016-01-01,2016-12-31,55748.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KibÃ¦k,2017-12-31,2017-01-01,false,2018-01-18,Vejle,,urn:ofk:oid:24981638,indberetninger-20180424,2.5122464,34594317.0,,2018-04-03T16:38:57.848Z,2018-01-25T07:07:44.453Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AB-94-NG,2018-01-25T07:07:44.635Z,,,,,,,,,,,,,,,,,
