entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,AdditionsToInvestments,ProfitLossRelatedToInvestments,DividendIncomeRelatedToInvestments,GrossResult,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,RelatedEntityLegalForm,RelatedEntityName,RelatedEntityRegisteredOffice,NameAndSurnameOfMemberOfExecutiveBoard,ShareHeldByEntityOrConsolidatedEnterprisesInRelatedEntity
32782450,2017-04-01,2017-04-01,c251,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,2073392.0,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,30000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2017-04-01,c720,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,125000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2017-04-01,c735,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,1373392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2017-04-01,c741,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,249874.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2017-04-01,c744,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2018-03-31,c109,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2018-03-31,c123,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,,3996301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2018-03-31,c178,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2018-03-31,c252,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,,,,6092977.0,-5700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32782450,2017-04-01,2018-03-31,c3,,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzg2LzM0LzI4L2YwL2MxNGEtNGQxNy05Njc4LTcwM2E3MGMyOWYzOQ.pdf,http://regnskaber.virk.dk/05428723/ZG9rdW1lbnRsYWdlcjovLzAzLzYzLzJkLzI3LzJiLzhlZGYtNDdjMC1iMWRjLThjMGE4MTY4NmRjYw.xml,,Danmark,Brande,7330.0,22.0,Torvegade,LÃ¸sning,8723.0,24.0,Jernbanegade,"7330, Brande","Torvegade, 22",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019.",2019-06-25,2019-06-25,2010-03-08,2019-07-01,statsautoriseret revisor,15807776.0,32782450.0,15807776.0,mne10776,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2018 - 31. marts 2019 for Aea.co Holding ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus Lykke Jensen,Ole Rand,"Partner Revision, statsautoriseret revisionsaktieselskab",Aea.co Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",LÃ¸sning,2017-04-01,2018-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Hedensted,2019-03-31,2018-04-01,2019-06-25,Brande,97 18 03 66,25 54 33 00,RevisionspÃ¥tegning,urn:ofk:oid:27639517,indberetninger-20180424,2.5118406,32782450.0,AWuxlDptIXJRhhXBLoML,2019-07-02T07:27:18.945Z,2019-07-02T07:26:49.543Z,regnskab,0.0,,2019-03-31,2018-04-01,X19-BS-43-FJ,2019-07-02T07:26:49.754Z,,6089278.0,,,,-4256.0,6092977.0,0.0,4256.0,6015.0,5512.0,0.0,6088218.0,-4256.0,-1060.0,,,,,,,,,,,,,,,,,,,,,,,,,,
