entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34803870,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,-4975.0,34803870.0,mne15619,1008757646.0,30920.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,44.0,Svendborg,2015-07-01,2016-06-30,26925.0,25901.0,-4975.0,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",-1024.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,30920.0,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,-3995.0,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,789004.0,80000.0,1100.0,0.0,470088.0,789004.0,318916.0,787904.0,787904.0,787904.0,207904.0,182184.0,706.0,318916.0,314210.0,1100.0,1100.0,4000.0,,
34803870,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,-5300.0,34803870.0,mne15619,1008757646.0,-165722.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,60.0,Svendborg,2015-07-01,2016-06-30,-169895.0,-171082.0,-5300.0,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",-1187.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,26306175.0,FKS Revision
34803870,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,-154098.0,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,-15797.0,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,,,,,,,,,,,,,,,,,,,,
34803870,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QwLzI0LzliLzA5L2M1YWEtNDVhYy1iNGNhLTRmN2VhOTA1NzYzNA.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzcxLzNhLzNhLzBhLzA1ZTUtNGI0Yi1hYWI3LTQyMTdiMjY4NWI2OQ.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzFjLzBiLzA3LzNmZGItNDhmNy04NDI5LTllYjIzMDFlZjg1Mw.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-11-07,2017-11-09,Registreret revisor,,34803870.0,mne15619,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-11-07,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24679696,indberetninger-20180424,2.594818,34803870.0,,2018-03-27T16:31:20.902Z,2017-11-09T11:35:45.608Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BE-82-TV,2017-11-09T11:35:45.851Z,523127.0,80000.0,945.0,545.0,300193.0,523127.0,222934.0,522182.0,522182.0,522182.0,53806.0,166387.0,566.0,222934.0,218368.0,945.0,400.0,4000.0,,
