entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34803870,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,-5025.0,34803870.0,1008757646.0,129081.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,1662.0,Svendborg,2014-07-01,2015-06-30,123905.0,122394.0,-5025.0,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",-1511.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,-70919.0,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,194824.0,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,759788.0,313.0,80000.0,2804.0,443163.0,759788.0,316625.0,756984.0,756984.0,756984.0,176984.0,186179.0,316625.0,0.0,312625.0,2491.0,2491.0,4000.0,,
34803870,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,-4975.0,34803870.0,1008757646.0,30920.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,44.0,Svendborg,2014-07-01,2015-06-30,26925.0,25901.0,-4975.0,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",-1024.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,26306175.0,FKS Revsion
34803870,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,30920.0,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,-3995.0,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,,,,,,,,,,,,,,,,,,,,
34803870,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzLzdjL2E3LzFiLzMyLzA4NzItNDQ4Zi04ZmQ2LWI5MDhkOTgyODk4Yg.xhtml,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2Q3L2QwL2JlL2ViL2Y1YWQtNDAwMS04NzA0LWMwYWNmYWE2YzhkNA.pdf,http://regnskaber.virk.dk/07830843/ZG9rdW1lbnRsYWdlcjovLzAzL2QyLzFjL2E2L2IyLzE4MjgtNDliYy1hMGJlLThlZmU3ODdmZGI2NA.xml,true,Danmark,DK,Svendborg,5700.0,13.0,BlÃ¥byvej,Svendborg,5700.0,42.0,MosestrÃ¦de,5700.0,BlÃ¥byvej 13,Til kapitalejerne i SM Holding Svendborg ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-10-04,2016-10-06,Registreret revisor,,34803870.0,1008757646.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Finn Kehlet Schou HD,SÃ¸ren Meyer,SÃ¸ren Meyer,SM HOLDING SVENDBORG ApS,Finn Schou,,Svendborg,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,false,false,2016-10-04,Svendborg,"Generalforsamlingen har besluttet, at Ã¥rsregnskabet ikke skal revideres for det kommende regnskabsÃ¥r.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23035971,indberetninger-20180424,2.59278,34803870.0,,2018-03-28T15:49:13.049Z,2016-10-06T12:10:18.107Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BF-00-BF,2016-10-06T12:10:18.302Z,789004.0,0.0,80000.0,1100.0,470088.0,789004.0,318916.0,787904.0,787904.0,787904.0,207904.0,182184.0,318916.0,706.0,314210.0,1100.0,1100.0,4000.0,,
