entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RemunerationOfManagementCategories,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,ProvisionsForInvestmentsInGroupEnterprises,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,OpinionOnAuditedFinancialStatements,NameAndSurnameOfMemberOfSupervisoryBoard
16633216,2016-10-01,2017-09-30,c109,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,1200000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633216,2016-10-01,2017-09-30,c123,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,4442327.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633216,2016-10-01,2017-09-30,c3,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,5642327.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,74340.0,2400000.0,2763517.0,0.0,557483.0,2661149.0,7192843.0,5089177.0,74340.0,1550516.0,74340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633216,2017-09-30,2017-09-30,c4,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,59895813.0,416599.0,800000.0,448276.0,436.0,29756807.0,47700000.0,59895813.0,24781191.0,11747537.0,1574343.0,23385322.0,21810979.0,59447537.0,11747537.0,340725.0,31241.0,47700000.0,1200000.0,5357815.0,5348069.0,9746.0,27756807.0,0.0,1395869.0,687000.0,31677.0,368144.0,,,,
16633216,2017-10-01,2017-10-01,c145,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32717980.0,14982020.0,,
16633216,2017-10-01,2018-09-30,c1,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,1472754.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,84340.0,300000.0,2659474.0,-1229.0,1347116.0,309744.0,1836533.0,2875134.0,84340.0,363779.0,84340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vi har revideret Ã¥rsregnskabet for Sydjydsk Ejendomsaktieselskab for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",
16633216,2017-10-01,2018-09-30,c108,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,1200000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633216,2017-10-01,2018-09-30,c122,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,272754.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633216,2017-10-01,2018-09-30,c149,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16633216,2017-10-01,2018-09-30,c32,,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzg2L2JhL2E2LzQwLzcwNWYtNDgwOC05NTkyLTZkNTRjY2JiMWE2NQ.pdf,http://regnskaber.virk.dk/61233661/ZG9rdW1lbnRsYWdlcjovLzAzLzRiL2ZkL2JkLzlmL2UwMjktNGI3YS1iNGJhLWI1ZWYzNzZhYzRiZQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Frederiksberg,2000.0,10.0,Bentzonsvej,"6200, Aabenraa","NÃ¸rreport, 3",kapitalejerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",2018-12-07,2018-12-07,2019-01-26,Statsaut. revisor,18061635.0,16633216.0,18061635.0,mne24695,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for Sydjydsk Ejendomsaktieselskab.,Ãrsrapport,17935000.0,772000.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Johansen,Ebbe Dahl,Ebbe Kragh Blume Dahl,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Danske Bank,Sydjydsk Ejendomsaktieselskab,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Frederiksberg,2016-10-01,2017-09-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,300000.0,2018-12-07,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26653644,indberetninger-20180424,2.5122755,16633216.0,AWjHImTMet7j816D3_gb,2019-02-07T08:46:00.415Z,2019-02-07T08:45:44.956Z,regnskab,0.0,,2018-09-30,2017-10-01,X19-AJ-57-XJ,2019-02-07T08:45:46.054Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans K. B. Dahl
