entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdministrativeExpenses,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DistributionCosts,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IdentificationOfAuditedFinancialStatements,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividend,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
28281439,2011-10-01,2012-09-30,ID_15,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,990917.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,2998590.0,-5309422.0,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",28516.0,-5165.0,-969739.0,-1296564.0,-1319915.0,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,326825.0,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2011-10-01,2012-09-30,ID_17,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,900000.0,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2011-10-01,2012-09-30,ID_19,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,69739.0,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2011-10-01,2012-09-30,ID_21,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,969739.0,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2012-09-30,2012-09-30,ID_23,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,6172508.0,426948.0,-500000.0,6077908.0,5125.0,13908.0,-3404636.0,94600.0,4789800.0,-6172508.0,-2767872.0,0.0,4789800.0,94600.0,0.0,-957047.0,453.0,94600.0,-900000.0,0.0,0.0,-2904636.0,0.0,-2767872.0,-589133.0,861160.0,-189066.0,-132626.0,841674.0,,,
28281439,2012-10-01,2013-09-30,ID_0,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2012-10-01,2013-09-30,ID_1,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2012-10-01,2013-09-30,ID_10,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28281439,2012-10-01,2013-09-30,ID_12,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8vcGRmcy8yODI4MTQzOTtBL1MzMzkxODI7MjAxMjEwMDE7MjAxMzA5MzA7UjtS.pdf,http://regnskaber.virk.dk/93418282/Y3ZyLmRrOi8veGJybHMvWC04MThBNjQ0MC0yMDEzMTIxMV8xMjU5MjdfMzEy.xml,"2670, Greve",Agenavej 20,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til kapitalejerne i Holse & Wibroe A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013.",1985-09-10,2013-12-09,Statsautoriseret revisor,,,39463113.0,28281439.0,39463113.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013 for Holse & Wibroe A/S.,"Vi har revideret Ã¥rsregnskabet for Holse & Wibroe A/S for regnskabsÃ¥ret 1. oktober 2012 - 30. september 2013, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",Ãrsrapport,Hans Duschek,Martin Lavesen,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",Holse & Wibroe A/S,"KRESTON HÃ¸rsholm, Chr. Mortensen â¢ Revisionsfirma Statsautoriseret Revisionsinteressentskab",,,,,,"Greve, 253",2013-09-30,2012-10-01,2013-12-09,HÃ¸rsholm,,Bestyrelsesmedlem,urn:ofk:oid:21116695,indberetninger-20180424,2.5122662,28281439.0,,2018-04-02T00:25:34.155Z,2013-12-11T23:00:00.000Z,regnskab,0.0,,2013-09-30,2012-10-01,13-372.683,2013-12-11T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
