entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentAssets,DividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance
29142939,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,-298.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",726.0,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,16027.0,10443.0,Tversted,2016-01-01,2016-12-31,189649.0,190077.0,195661.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,428.0,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,,,,,,,,,,,,,,
29142939,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,100000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,,,,,,,,,,,,,,
29142939,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,89649.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,,,,,,,,,,,,,,
29142939,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,2014372.0,1625112.0,125000.0,1363437.0,2014372.0,650935.0,383658.0,650935.0,100000.0,1138437.0,383658.0,650935.0,5602.0,0.0,5602.0,,
29142939,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,125000.0,,,,,,,,,,,,,
29142939,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,1138437.0,,,,,,,,,,,,,
29142939,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,100000.0,,,,,,,,,,,,,
29142939,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",6732.0,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,0.0,46613.0,Tversted,2016-01-01,2016-12-31,23934.0,30666.0,-15947.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,6732.0,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
29142939,2017-01-01,2017-12-31,c176,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,80000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,,,,,,,,,,,,,,
29142939,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzkyLzY2L2MxLzgxL2NiMzctNDU2MS04NWNiLTI1YTM3YmQ4YjdmOA.pdf,http://regnskaber.virk.dk/93924192/ZG9rdW1lbnRsYWdlcjovLzAzLzk1LzhjLzI0LzZmLzNjNmYtNDAzOC1iNmNjLTk1MjU1YTA2MmNlYw.xml,true,Hirtshals,9850.0,18.0,Havnegade,Hirtshals,9850.0,4.0,JÃ¸rgen Fibigersgade,9881 Bindslev,LÃ¸gtenvej 12,DK-9850 Hirtshals,Havnegade 18,Til kapitalejeren i HEL Holding Tversted ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-04-11,2005-09-27,2018-04-18,Statsautoriseret revisor,Ingen.,-100000.0,20222670.0,29142939.0,20222670.0,mne28666,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for HEL Holding Tversted ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Per Larsen,Hans Erik Larsen,Hans Erik Larsen,Spar Nord Bank A/S,HEL Holding Tversted ApS,BDO Statsautoriseret revisionsaktieselskab,,,Tversted,2016-01-01,2016-12-31,-56066.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,HjÃ¸rring,2017-12-31,2017-01-01,true,2018-04-11,Hirtshals,,urn:ofk:oid:25331775,indberetninger-20180424,2.5118406,29142939.0,AWLdx3Zmx8uVRSOdf1Yj,2018-04-19T12:01:08.073Z,2018-04-19T12:00:58.315Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AJ-35-LJ,2018-04-19T12:00:58.635Z,,,,,,,,,,,,,,,,,
