entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AcquiredOtherSimilarRights,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,LeaseholdImprovements,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,NameAndSurnameOfMemberOfSupervisoryBoard
29619883,2017-01-01,2017-12-31,c5,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,-114291.0,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,75.0,KÃ¸benhavn K,2017-01-01,2017-12-31,-1203033.0,-1203033.0,-1202958.0,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,
29619883,2017-01-01,2017-12-31,c7,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,-1203033.0,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,
29619883,2017-12-31,2017-12-31,c9,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,3120.0,3120.0,625000.0,3120.0,-1448079.0,3120.0,1451199.0,9272.0,-2073079.0,1451199.0,1441927.0,
29619883,2018-01-01,2018-12-31,c0,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,-59196.0,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,4688.0,KÃ¸benhavn K,2017-01-01,2017-12-31,-63864.0,-63864.0,-59196.0,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,
29619883,2018-01-01,2018-12-31,c1,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,
29619883,2018-01-01,2018-12-31,c2,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,Kim Ries Skovby
29619883,2018-01-01,2018-12-31,c3,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,Casper Bender Petersen
29619883,2018-01-01,2018-12-31,c4,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,Peder Ries Borchert
29619883,2018-01-01,2018-12-31,c6,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,-63864.0,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,,,,,,,,,,,,
29619883,2018-12-31,2018-12-31,c8,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzk5LzEyLzliL2I0L2FiYzYtNGY0My04OWVkLWNkNjFjMmY2ZjU3ZA.xhtml,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzM3L2I4LzBjL2JjYmQtNGFjMi04NjdjLTQ5YmIwOWI2ZDVhNQ.pdf,http://regnskaber.virk.dk/38891692/ZG9rdW1lbnRsYWdlcjovLzAzLzJjLzRhLzdmL2IyLzBiNWEtNDBhYy1hZGI2LWI3ODgwZWQ0NjY5YQ.xml,true,0.0,KÃ¸benhavn K,1306.0,46.0,Kronprinsessegade,1306.0,Kronprinsessegade 46E,"Regnskabsklasse B, mikrovirksomhed",Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-05-31,2019-06-18,1088667.0,59196.0,,29619883.0,Ãrsrapport,0.0,0.0,Peder Ries Borchert,Kim Ries Skovby,VIDENSBANKEN A/S,Peder Ries Borchert,0.0,,KÃ¸benhavn K,2017-01-01,2017-12-31,,,,0.0,2018-12-31,2018-01-01,false,false,true,false,false,true,false,Ingen bistand,urn:ofk:oid:27532739,indberetninger-20180424,2.5927935,29619883.0,AWtq90iujptzAuyFilrL,2019-06-18T14:22:59.331Z,2019-06-18T14:21:58.853Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BP-49-CH,2019-06-18T14:21:59.107Z,3.0,3.0,625000.0,3.0,-1511963.0,3.0,1511966.0,0.0,-2136963.0,1511966.0,1511966.0,
