entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfMortgagesAndCollaterals,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid
29822395,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,32202.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",2058848.0,2262954.0,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,20674.0,0.0,Slagelse,2015-01-01,2015-12-31,103290.0,151230.0,171904.0,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",47940.0,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,,,,,,,,,,,,,,,,,,,
29822395,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,103290.0,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,,,,,,,,,,,,,,,,,,,
29822395,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,1523546.0,36067.0,125000.0,1521962.0,242020.0,0.0,18000.0,0.0,1523546.0,1281526.0,1584.0,1204561.0,1412306.0,1584.0,1584.0,18000.0,117020.0,1281526.0,1467895.0,47940.0,29025.0,55589.0,
29822395,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,125000.0,,,,,,,,,,,,,,,,,,
29822395,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,117020.0,,,,,,,,,,,,,,,,,,
29822395,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,242020.0,,,,,,,,,,,,,,,,,,
29822395,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,1584.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",3830998.0,3939610.0,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,11216.0,0.0,Slagelse,2015-01-01,2015-12-31,71498.0,95812.0,107028.0,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",24314.0,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,,,,,,,,,,,,,,,,,,,0.0
29822395,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,,,,,,,,,,,,,,,,,,,
29822395,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,,,,,,,,,,,,,,,,,,,0.0
29822395,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzUyLzIzLzU1L2JlOGMtNDA4Ni1iM2ZiLTc3ZWZiYzMzMGYxMA.xhtml,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2I1LzI0LzljLzBlZDMtNDg4Yy1hZDEzLTAzNjI3ZmRhNTJjMw.pdf,http://regnskaber.virk.dk/59322892/ZG9rdW1lbnRsYWdlcjovLzAzL2NmLzk2L2MwLzQyL2YwMWYtNDFmZS1hMzMzLWMxODViYjNjMmM2OA.xml,true,Slagelse,4200.0,1.0,Elmedalsvej,4220 KorsÃ¸r,Strandvej 35,Regnskabsklasse B,2017-07-11,2017-07-11,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,29822395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mohammad Abadi,Mohammad Mohammadi Amin Abadi,AB2008 ApS,Mohammad Abadi,,,Slagelse,2015-01-01,2015-12-31,71498.0,,,2016-12-31,2016-01-01,false,false,"Det er samtidig besluttet, at selskabet ikke Ã¸nsker at fÃ¥ revideret sin Ã¥rsrapport for 2017. Betingelserne herfor er opfyldt.",,20479347.0,false,false,Ingen bistand,urn:ofk:oid:24352616,indberetninger-20180424,2.5949414,29822395.0,,2018-03-27T11:30:20.113Z,2017-07-11T05:19:46.527Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-10-MY,2017-07-11T05:19:46.672Z,,,,,,,,,,,,,,,,,,,,,,,0.0
