entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
33381182,2013-01-01,2013-12-31,ID_11,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",3586.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
33381182,2013-01-01,2013-12-31,ID_7,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",-3586.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,-7232.0,2450.0,-4782.0,-7232.0,-1196.0,,,,,,,,,,,,,,,,
33381182,2013-01-01,2013-12-31,ID_9,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",3586.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
33381182,2013-12-31,2013-12-31,ID_13,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,132305.0,9907.0,80000.0,132305.0,1196.0,128305.0,132305.0,4000.0,4000.0,2000.0,48305.0,4000.0,0.0,122398.0,119202.0,
33381182,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
33381182,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,Anders Skibdal
33381182,2014-01-01,2014-12-31,ID_10,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",2094.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
33381182,2014-01-01,2014-12-31,ID_14,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
33381182,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
33381182,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzAyL2IwL2ViL2Q2LzhjNGItNGFhYS1iZjQ3LTc1MTc2Zjk3MjRjNg.pdf,http://regnskaber.virk.dk/28118333/ZG9rdW1lbnRsYWdlcjovLzAzLzI5LzU2LzQ5LzkwL2EyNjktNDNiNC05ZWMyLTI2YWI3YWJkOGEwYw.xml,"Odense SV, 5250",HvidkÃ¦rvej 23A,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Selskabets ledelse Ã¸nsker ikke, at Ã¥rsrapporten for det kommende regnskabsÃ¥r skal revideres, idet selskabet opfylder de lovgivningsmÃ¦ssige betingelser for fravalget.",2011-01-05,2015-05-31,33381182.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Resource2U ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Skibdal,Resource2U ApS,KS Administration A/S,"Middelfart, den 31-05-2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Middelfart, 410",2014-12-31,2014-01-01,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:5542523,indberetninger-20180424,2.5124327999999996,33381182.0,,2018-03-30T21:24:02.198Z,2015-06-17T08:18:53.077Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-83-VD,2015-06-17T08:18:53.129Z,,,,,,,,,,,,,,,,,,,,,
