entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
34898227,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34898227,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,72857.0,3570889.0,3523499.0,-121680.0,-121680.0,-120248.0,1601.0,0.0,,,,,,,,,,,,,,,,,,,,
34898227,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,121680.0,,,,,,,,,,,,,,,,,,,,,,,,
34898227,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,,,,,,1052272.0,87877.0,80000.0,797815.0,0.0,82256.0,169896.0,172201.0,1052272.0,882376.0,82256.0,254457.0,882376.0,172201.0,89896.0,882376.0,709938.0,9434.0,689518.0,
34898227,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tina Johansen
34898227,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34898227,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,88998.0,2985210.0,3043458.0,-33218.0,-46942.0,-30750.0,16192.0,-13724.0,,,,,,,,,,,,,,,,,,,,
34898227,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,7.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34898227,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,33218.0,,,,,,,,,,,,,,,,,,,,,,,,
34898227,2017-12-31,2017-12-31,ID_3,,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQ4Lzc0L2QwLzQ5YzQtNGRlYi1hOGZkLWJiODRmYWQ0Mjg5YQ.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2UzL2YwLzM1LzAxL2M3MTItNGQxYy04ZjEwLTFmNDg3ODY2ZjNkMA.xml,true,"2605, BrÃ¸ndby",Kirkebjerg Parkvej 12,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-05-28,2018-05-28,2013-09-01,2018-05-28,34898227.0,34901694.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for S.A. Transport ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Tina Johansen,S.A. Transport ApS,Asset Revision Statsautoriseret Revisionsanpartsselskab,Albertslund,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"165, Albertslund",2017-12-31,2017-01-01,true,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25588638,indberetninger-20180424,2.5118417999999996,34898227.0,AWOsX_-a0wkEsASktIxV,2018-05-29T14:49:23.499Z,2018-05-29T14:49:21.337Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-03-PS,2018-05-29T14:49:21.496Z,,,,,,,,,1168834.0,465550.0,80000.0,1085631.0,13724.0,0.0,136678.0,83203.0,1168834.0,1032156.0,0.0,83203.0,395559.0,83203.0,56678.0,1032156.0,620081.0,24000.0,582357.0,
