entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,ExtraordinaryProfitLossBeforeTax,Goodwill,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherReserves,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables
34898227,2013-01-01,2013-12-31,c2,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,16750.0,2618990.0,1902131.0,225301.0,0.0,2867241.0,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,6312.0,112.0,153869.0,Albertslund,2013-01-01,2013-12-31,153869.0,225301.0,231501.0,2014-12-31,2014-01-01,4769372.0,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,71432.0,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,153869.0,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,890520.0,272497.0,80000.0,840270.0,233869.0,50250.0,890520.0,656651.0,71432.0,71432.0,50250.0,380142.0,207256.0,50250.0,153869.0,585219.0,567773.0,205077.0,360517.0
34898227,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,53812.0,2812774.0,1998880.0,-137970.0,0.0,2731552.0,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,3142.0,206.0,153869.0,Albertslund,2013-01-01,2013-12-31,-137970.0,-137970.0,-135034.0,2014-12-31,2014-01-01,4730432.0,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,0.0,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
34898227,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzNjL2FkLzg4Lzc1YmYtNDQ4NC05NzdiLWNmNjRlY2I1NmQyOQ.xhtml,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzc2LzZkL2ZiLzdiLzU5YzctNDY1ZC1hYzkwLTY1MzA3MjNmZWU3Zg.pdf,http://regnskaber.virk.dk/72289843/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzRjLzRkLzUzLzhjMjQtNGQxNC1iODUzLWEzNTI0OTdlMWUwOQ.xml,Danmark,Herning,7400.0,Ãstergade 44,Albertslund,2620.0,32.0,Rimbuen,2620 Albertslund,Rimbuen 32,Regnskabsklasse B,2015-05-29,2015-05-26,,,,,0.0,,34898227.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,Steen Andersen,Tina Ingerlise Johansen,Arbejdernes Landsbank,S.A. TRANSPORT ApS,Tina Johansen,,,153869.0,Albertslund,2013-01-01,2013-12-31,-137970.0,,,2014-12-31,2014-01-01,,Det er pÃ¥ generalforsamlingen vedtaget fortsat at fravÃ¦lge revision.,,Ingen bistand,urn:ofk:oid:5352446,indberetninger-20180424,2.5955619999999997,34898227.0,,2018-03-30T21:10:26.037Z,2015-05-29T10:47:51.514Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AC-52-WT,2015-05-29T10:47:51.634Z,,,,,,,,,,,,,,,,,,,
