entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToOtherCreditInstitutions,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
34473463,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",0.0,547447.0,34473463.0,1020064591.0,547447.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,5187.0,KÃ¸benhavn,2015-01-01,2015-12-31,542766.0,542260.0,542260.0,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,-506.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,,,,,,,,,,,,,,,,,
34473463,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,101200.0,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,,,,,,,,,,,,,,,,,
34473463,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,441566.0,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,,,,,,,,,,,,,,,,,
34473463,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,670861.0,144537.0,80000.0,411039.0,6322.0,241207.0,670861.0,429654.0,259822.0,259822.0,259822.0,8000.0,101200.0,60007.0,290000.0,429654.0,131654.0,266502.0,260180.0,,,
34473463,2016-01-01,2016-01-01,c10,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,80000.0,,,,,,,,,,,,,,,,
34473463,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,0.0,,,,,,,,,,,,,,,,
34473463,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,60007.0,,,,,,,,,,,,,,,,
34473463,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,101200.0,,,,,,,,,,,,,,,,
34473463,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",,,34473463.0,1020064591.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,241207.0,,,,,,,,,,,,,,,,
34473463,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzZjL2Q1L2E1LzU4LzAxMDUtNDMyZC1iMjVkLTIyYWU3MjBjYzJmMg.xhtml,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2ZiL2IyLzU3LzAzNDktNDE4ZS1hZTA5LWMwNmExYmZmMGEwZA.pdf,http://regnskaber.virk.dk/36437443/ZG9rdW1lbnRsYWdlcjovLzAzLzQzL2U3L2I2LzAyLzQ3ZmYtNDc1NC04MDIwLTVlMTdmMzFjY2JhMA.xml,true,Danmark,DK,Viby SjÃ¦lland,4130.0,14.0,Birkevadsvej,Danmark,DK,Frederiksberg C,1870.0,48A,BÃ¼lowsvej,KÃ¸benhavn Ã,2100.0,67.0,Ãster Farimagsgade,4130 Viby SjÃ¦lland,Birkevadsvej 14,Til indehaveren af KETS Holding 2012 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-30,2017-06-01,"Registreret revisor, medlem af FSR og FDR",0.0,-496489.0,34473463.0,1020064591.0,-496489.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Preben Gjelstrup,Louise Bott Traberg Smidt,KÃ¥re Traberg Smidt,Andelskassen FÃ¦lleskassen,KETS HOLDING 2012 ApS,Preben Gjelstrup,8000.0,KÃ¸benhavn,2015-01-01,2015-12-31,-502729.0,-504489.0,-504489.0,2016-12-31,2016-01-01,true,false,2017-05-30,AssendlÃ¸se,-1760.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24123717,indberetninger-20180424,2.5949414,34473463.0,,2018-03-29T03:10:02.327Z,2017-06-07T06:49:26.070Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AK-61-TE,2017-06-07T06:49:26.306Z,,,,,,,,,,,,,,,,,,,,101200.0,,
