entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables
25643380,2016-01-01,2016-12-31,c109,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643380,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,1649365.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643380,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,668591.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,-5551.0,659942.0,0.0,16713.0,671104.0,-5551.0,2513.0,,,,,,,,,,,,,,,,,,,,,
25643380,2016-01-01,2016-12-31,c474,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,-1032474.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643380,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,5885777.0,4108715.0,125000.0,4725834.0,5654200.0,5885777.0,231577.0,1159943.0,1.0,1159942.0,1159943.0,13286.0,51700.0,1032442.0,4445058.0,231577.0,617119.0,434531.0,215791.0,182588.0,2500.0
25643380,2017-01-01,2017-12-31,c1,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,856739.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,-7319.0,849313.0,981.0,17816.0,858829.0,-7319.0,2090.0,,,,,,,,,,,,,,,,,,,,,
25643380,2017-01-01,2017-12-31,c108,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,52900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643380,2017-01-01,2017-12-31,c114,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,849313.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643380,2017-01-01,2017-12-31,c122,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,-45474.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25643380,2017-01-01,2017-12-31,c71,,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzY3L2FjL2E3LzI5OGMtNDBkNS05M2IxLTBmZThjZmI3ZTIwNA.pdf,http://regnskaber.virk.dk/08334652/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzMxL2Q0L2VhL2E4NGYtNDZiMS05Mzk0LWJlZGEzZGNhNjZkZQ.xml,Danmark,HillerÃ¸d,3400.0,11.0,Nordstensvej,Herlev,2730.0,42.0,Stadagervej,"3400, HillerÃ¸d","Nordstensvej, 11",anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-03-22,2018-03-22,2018-03-22,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,info@dk.gt.com,34209936.0,25643380.0,34209936.0,mne32109,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Pragmatic Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Bo Lysen,SÃ¸ren Beyer Nielsen,SÃ¸ren Beyer Nielsen,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Pragmatic Holding ApS,"Grant Thornton, Statsautoriseret Revisionspartnerselskab",Herlev,2016-01-01,2016-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,2018-03-22,HillerÃ¸d,+45 33 110 220,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25254308,indberetninger-20180424,2.5118417999999996,25643380.0,,2018-04-04T14:53:01.999Z,2018-04-03T10:34:42.871Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-KP,2018-04-03T10:34:43.002Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
