entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningOtherInvestmentAssets,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,ReportingPeriodEndDate,ReportingPeriodStartDate,ResearchAndDevelopmentExpenditure,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WorkPerformedByEntityAndCapitalised,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DevelopmentProjectsInProgress,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
32139191,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,-13240.0,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,2685.0,0.0,0.0,Odense,2014-01-01,2014-12-31,-15925.0,-15925.0,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,0.0,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,
32139191,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,-15925.0,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,
32139191,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,583994.0,54397.0,125000.0,85384.0,498610.0,35881.0,498610.0,583994.0,548113.0,498610.0,72975.0,-89119.0,548113.0,451734.0,30987.0,30987.0,23404.0,
32139191,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,0.0,0.0,0.0,Odense,2014-01-01,2014-12-31,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,0.0,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,
32139191,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,Philip Joachim Dudzinski
32139191,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,Dan Lykkegaard
32139191,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,0.0,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,
32139191,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,0.0,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,
32139191,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,0.0,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,,,,,,,,,,,,,,,,,,
32139191,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzE3L2MxLzIxLzdjZGYtNGU5OC04NzMyLTgxYWUyN2NhMWFkMA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzQyLzRmL2NmL2Y4LzRjNjMtNGVlMC05ZWYzLWYzYmRlNDk5YTY3MQ.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzY2Lzk0LzJlL2VjLzg5YTktNDI4ZC1hY2U1LTVmNWNlNTMzNTI2Yg.xml,true,Danmark,DK,Kastrup,2700.0,56.0,Amager Landevej,Odense C,5000.0,"27, st",AllÃ©gade,5000 Odense C,"Allegade 27, st.",0.0,0.0,Regnskabsklasse B,0.0,2016-03-31,2016-03-31,0.0,zindenmark@gmail.com,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,KARMAPLANET ApS,Philip Dudzinski,,,0.0,Odense,2014-01-01,2014-12-31,,,0.0,0.0,2015-12-31,2015-01-01,0.0,0.0,false,false,,41281576.0,false,false,Ingen bistand,0.0,urn:ofk:oid:22606444,indberetninger-20180424,2.594826,32139191,,2018-03-28T23:17:42.932Z,2016-06-05T17:41:42.023Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-GG,2016-06-05T17:41:42.148Z,583994.0,54397.0,125000.0,85384.0,498610.0,35881.0,498610.0,583994.0,548113.0,498610.0,72975.0,-89119.0,548113.0,451734.0,30987.0,30987.0,23404.0,
