entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ChangeInInventoriesOfFinishedGoodsWorkInProgressAndGoodsForResale,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfDebtLiabilitiesConcerningOtherInvestmentAssets,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GainsLossesFromCurrentValueAdjustmentsOfOtherInvestmentAssets,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,ReportingPeriodEndDate,ReportingPeriodStartDate,ResearchAndDevelopmentExpenditure,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,WorkPerformedByEntityAndCapitalised,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DevelopmentProjectsInProgress,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
32139191,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,0.0,0.0,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,0.0,zindenmark@gmail.com,0.0,0.0,60137683.0,0.0,0.0,0.0,0.0,0.0,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,0.0,0.0,0.0,Odense,2015-01-01,2015-12-31,0.0,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,0.0,false,false,0.0,60137683.0,false,false,Ingen bistand,0.0,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
32139191,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,0.0,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
32139191,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,0.0,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
32139191,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,0.0,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
32139191,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,583994.0,54397.0,125000.0,85384.0,498610.0,35881.0,498610.0,583994.0,548113.0,498610.0,72975.0,-89119.0,548113.0,451734.0,30987.0,30987.0,23404.0,
32139191,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,0.0,0.0,Regnskabsklasse B,0.0,2017-05-31,2017-05-31,0.0,zindenmark@gmail.com,0.0,0.0,60137683.0,0.0,0.0,0.0,0.0,0.0,0.0,32139191.0,0.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,0.0,0.0,0.0,Odense,2015-01-01,2015-12-31,0.0,0.0,0.0,0.0,2016-12-31,2016-01-01,0.0,0.0,false,false,0.0,60137683.0,false,false,Ingen bistand,0.0,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
32139191,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,Philip Joachim Dudzinski
32139191,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,Dan Lykkegaard
32139191,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,0.0,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
32139191,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzhiLzVkLzJmLzc4MDItNGUwMS04ZTIxLTFhMDliZGY2OWY4NA.xhtml,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzAwLzE2LzA4LzY3ZTUtNGM3ZS04YmI3LTQ3ODVjMjEzYzZmYg.pdf,http://regnskaber.virk.dk/19193123/ZG9rdW1lbnRsYWdlcjovLzAzL2Y2L2VlLzg4LzFhLzI4YmUtNDAxZC04NWE0LWYzNDcwNmNmZGU2YQ.xml,true,Danmark,DK,Odense  c,5000.0,56.0,Amager Landevej,Odense  c,5000.0,57.0,Vindegade 57,5000.0,Vindegade 57,,,Regnskabsklasse B,,2017-05-31,2017-05-31,,zindenmark@gmail.com,,,60137683.0,,,,,0.0,,32139191.0,,,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Philip Dudzinski,Bank Nordik,Philip Dudzinski,Philip Dudzinski,,,,Odense,2015-01-01,2015-12-31,0.0,,,,2016-12-31,2016-01-01,,,false,false,,60137683.0,false,false,Ingen bistand,,urn:ofk:oid:24373361,indberetninger-20180424,2.5954075,32139191,,2018-03-27T12:15:05.761Z,2017-07-21T05:45:45.023Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AQ-54-FF,2017-07-21T05:45:45.211Z,,,,,,,,,,,,,,,,,,
