entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToInvestments,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdjustmentsForDeferredTax,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
36727241,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,-414.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,-1254.0,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,5128.0,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,266521.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,621.0,202.0,Odense,2016-01-01,2016-12-31,262642.0,260974.0,261393.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,-1668.0,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,,,,,,,,,,,,,,,,,,,
36727241,2016-01-01,2016-12-31,c177,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,103400.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,,,,,,,,,,,,,,,,,,,
36727241,2016-01-01,2016-12-31,c185,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,266521.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,,,,,,,,,,,,,,,,,,,
36727241,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,-107279.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,,,,,,,,,,,,,,,,,,,
36727241,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,1008376.0,50000.0,919563.0,1008376.0,88813.0,939450.0,939450.0,939450.0,13995.0,68926.0,103400.0,345170.0,420993.0,88813.0,11376.0,68926.0,63442.0,,,,
36727241,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,50000.0,,,,,,,,,,,,,,,,,,
36727241,2017-01-01,2017-01-01,c235,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,345170.0,,,,,,,,,,,,,,,,,,
36727241,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,420993.0,,,,,,,,,,,,,,,,,,
36727241,2017-01-01,2017-01-01,c257,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,103400.0,,,,,,,,,,,,,,,,,,
36727241,2017-01-01,2017-01-01,c548,,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzZiL2JhLzZjLzhjLzM0OWMtNGNlNC1iZTRhLTcyYjE0NDhjNzZlOQ.pdf,http://regnskaber.virk.dk/14272763/ZG9rdW1lbnRsYWdlcjovLzAzLzNhLzczL2Q2L2FkLzlmNmMtNDU1OC1hMmIwLTQ5NWVhNWQ2MmE3Ng.xml,true,37278.0,Odense C,5000.0,1.0,FÃ¦lledvej,5260 Odense S,Fangelvej 36,DK-5000 Odense C,FÃ¦lledvej 1,Til kapitalejerne i Lundager Holding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser fortsat betingelserne for at undlade revision for opfyldte.,,2018-03-06,2015-04-27,2018-03-19,Statsautoriseret revisor,-103400.0,-103400.0,,20222670.0,36727241.0,20222670.0,mne34505,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for Lundager Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Svensson,Ove Lundager,Ove Lundager,Lundager Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Odense,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,249495.0,false,2018-03-06,Odense,,urn:ofk:oid:25209455,indberetninger-20180424,2.5124266,36727241.0,,2018-04-04T09:09:51.555Z,2018-03-21T08:49:43.244Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-24-JC,2018-03-21T08:49:43.406Z,,,,,,,,,,,,,,,,,,345170.0,594280.0,,
