entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividend,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
31347491,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",-2406.0,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",551.0,Horsens,2015-01-01,2015-12-31,-1999.0,-1855.0,-2406.0,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,144.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,,,,,,,,,,,,
31347491,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,,,,,,,,,,,,
31347491,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,99800.0,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,,,,,,,,,,,,
31347491,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,-101799.0,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,,,,,,,,,,,,
31347491,2015-12-31,2015-12-31,c11,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,762302.0,753804.0,125000.0,762302.0,588670.0,762302.0,173632.0,73832.0,8498.0,99800.0,0.0,463670.0,173632.0,8498.0,,
31347491,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,125000.0,,,,,,,,,,,
31347491,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,463670.0,,,,,,,,,,,
31347491,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,0.0,,,,,,,,,,,
31347491,2016-01-01,2016-01-01,c15,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",,Horsens,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,588670.0,,,,,,,,,,,
31347491,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzY4LzAwLzQ0LzA2L2EyYTAtNDRjYy04MWEzLWVkYzE4MTRmMjAzZQ.xhtml,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzLzBmL2FiLzNiL2M2L2Y0ZDQtNDQyNi05NDk5LTQ3YWM3YmZhNTZmYg.pdf,http://regnskaber.virk.dk/19474313/ZG9rdW1lbnRsYWdlcjovLzAzL2E4L2ZjLzFmL2FiLzhlZWEtNGM4ZC04Y2Y2LTZkZDk3NWNjOTA4OQ.xml,true,Danmark,DK,Horsens,8700.0,"36 C, 1. th",HÃ¸egh Guldbergs Gade,Horsens,8700.0,14.0,Gasvej,8700 Horsens,"HÃ¸egh Guldbergs Gade 36C, 1. th",Til den daglige ledelse i L AA. HOLDING ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2017-05-11,2017-05-11,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed overfor tredjemand.</p>",-3000.0,31347491.0,1016443189.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Poul E. Brodersen,Lars Rud Aamann,Lars Rud Aamann,L AA. HOLDING ApS,"Leif Mikkelsen & Partnere A/S, Registrerede revisorer",0.0,Horsens,2015-01-01,2015-12-31,-2340.0,-3000.0,-3000.0,2016-12-31,2016-01-01,true,false,2017-05-11,Horsens,-660.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23868588,indberetninger-20180424,2.5955422,31347491.0,,2018-03-28T01:15:40.037Z,2017-05-16T08:17:07.497Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AG-78-YF,2017-05-16T08:17:08.988Z,,,,,,,,,,,,,,,,
