entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,FairValueAdjustementsOfPropertyPlantAndEquipment,GainsLossesFromCurrentValueAdjustmentsOfInvestmentProperty,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,ContributedCapitalInArrears,Equity,InvestmentProperty,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedFairValueAdjustmentsOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
28283393,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,609754.0,-1165163.0,-3000000.0,303198.0,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,673.0,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,114568.0,0.0,113895.0,KÃ¸benhavn,2016-01-01,2016-12-31,-2811370.0,-2696802.0,KÃ¸benhavn,2017-12-31,2017-01-01,912952.0,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28283393,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,-2811370.0,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28283393,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,7025270.0,120600.0,271202.0,123077.0,2985740.0,6000000.0,7025270.0,4039530.0,1.0,1.0,6000000.0,1743.0,581877.0,6000000.0,2714538.0,390905.0,1513.0,4039529.0,3548318.0,20930.0,904670.0,76120.0,199716.0,,,,
28283393,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,271199.0,,,,,,,,,,,,,,,,,,,,,,
28283393,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,2714537.0,,,,,,,,,,,,,,,,,,,,,,
28283393,2017-01-01,2017-01-01,c447,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,-859357.0,6859357.0,,
28283393,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,857619.0,-1165163.0,-1165163.0,-275852.0,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,1088.0,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,65610.0,25252.0,64522.0,KÃ¸benhavn,2016-01-01,2016-12-31,-1481373.0,-1441015.0,KÃ¸benhavn,2017-12-31,2017-01-01,581767.0,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
28283393,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,-1481373.0,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28283393,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,-1481373.0,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
28283393,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzL2ZlLzhlLzJhLzliL2Q4ODItNGZhNC04ODMzLWFkODNjMmNmMjM4Yw.pdf,http://regnskaber.virk.dk/39338282/ZG9rdW1lbnRsYWdlcjovLzAzLzk4L2ZkL2UwL2Q4LzEwZmEtNDhlZi05ZmFjLWEwYmQ2YmM4MzJiOQ.xml,false,165163.0,Silkeborg,8600.0,34.0,Papirfabrikken,NORDEA,FI-00020,VV3275,Satamaradankatu 5,KÃ¸benhavn Ã,2100.0,41.0,Stockholmsgade,2100 KÃ¸benhavn Ã,"Stockholmsgade 37, kld.",DK-8600 Silkeborg,Papirfabrikken 34,Regnskabsklasse B,2018-04-26,2004-11-26,2018-04-26,Statsautoriseret revisor,,-1165163.0,,,20222670.0,28283393.0,20222670.0,mne27705,-10048.0,Ãrsrapport,,0.0,Tommy Wulff Andreasen,Michael Gregersen,Michael Gregersen,Nordea Finland,Elmann Advokatpartnerselskab,"K/S Imatra, Finland",BDO Statsautoriseret revisionsaktieselskab,,,,KÃ¸benhavn,2016-01-01,2016-12-31,,,KÃ¸benhavn,2017-12-31,2017-01-01,,true,2018-04-26,Silkeborg,Formand,urn:ofk:oid:25377956,indberetninger-20180424,2.5118406,28283393.0,AWMWA6P4x8uVRSOdgGm2,2018-04-30T10:05:36.399Z,2018-04-30T10:05:25.272Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-13-HD,2018-04-30T10:05:25.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
