entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RestOfOtherFinanceExpenses,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
26125359,2015-10-01,2016-09-30,ID_11,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,17647.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,
26125359,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,-17647.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,-17165.0,-17647.0,482.0,,,,,,,,,,,,,,,,,
26125359,2016-09-30,2016-09-30,ID_7,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,21676.0,10755.0,125000.0,16676.0,9811.0,5000.0,21676.0,11865.0,5000.0,3865.0,5000.0,-115189.0,11865.0,5921.0,5921.0,8000.0,
26125359,2016-10-01,2017-09-30,ID_0,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,-10065.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,-9691.0,-10065.0,374.0,,,,,,,,,,,,,,,,,
26125359,2016-10-01,2017-09-30,ID_1,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,
26125359,2016-10-01,2017-09-30,ID_10,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,10065.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,
26125359,2016-10-01,2017-09-30,ID_2,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,
26125359,2016-10-01,2017-09-30,ID_3,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,
26125359,2016-10-01,2017-09-30,ID_4,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,Kim Lorentsen
26125359,2016-10-01,2017-09-30,ID_5,,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzJiLzliLzI0LzkxL2JkMGUtNGIzZS1hYTVmLTdjZDYyMWZkNDE3Yg.pdf,http://regnskaber.virk.dk/95352162/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2Q2LzIxLzY4LzYxOGEtNDA1YS04OTU4LTY0ZWExOWVmZWI5OA.xml,true,"7100, Vejle",Mylius Erichsensvej 3,Til kapitalejerne i Pro-Industrigulve & Facader ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-09-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-10-2016 - 30-09-2017.",2018-02-12,2018-02-12,2001-07-01,2018-03-05,16368342.0,26125359.0,16368342.0,mne10726,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-10-2016 - 30-09-2017 for Pro-Industrigulve & Facader ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Leon  Pinholt,Kim Lorentsen,LP Revision & rÃ¥dgivning,Pro-Industrigulve & Facader ApS,LP Revision & rÃ¥dgivning,Lund,2015-10-01,2016-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Horsens, 615",2017-09-30,2016-10-01,false,2018-02-12,Vejle,RevisionspÃ¥tegning,urn:ofk:oid:25136610,indberetninger-20180424,2.5097437,26125359.0,,2018-04-04T03:29:26.551Z,2018-03-06T09:31:53.879Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AF-11-QT,2018-03-06T09:31:54.165Z,,,,,,,,,,,,,,,,,,,,
