entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,NameAndSurnameOfMemberOfExecutiveBoard
32888186,2015-11-01,2016-10-31,ID_11,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,10264.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32888186,2015-11-01,2016-10-31,ID_8,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
32888186,2015-11-01,2016-10-31,ID_9,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,-10264.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,-41714.0,0.0,101736.0,133186.0,-10264.0,-41714.0,,,,,,,,,,,,,,,,,,,,
32888186,2016-10-31,2016-10-31,ID_5,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,1637046.0,80000.0,1562046.0,13090.0,13727.0,1637046.0,1623319.0,1613319.0,75000.0,75000.0,1613319.0,75000.0,10000.0,-66273.0,10000.0,0.0,1562046.0,1372752.0,176204.0,
32888186,2016-11-01,2017-10-31,ID_0,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,-243488.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,-22009.0,-251204.0,107550.0,137275.0,-243488.0,-22009.0,,,,,,,,,,,,,,,,,,,,
32888186,2016-11-01,2017-10-31,ID_1,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32888186,2016-11-01,2017-10-31,ID_10,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,243488.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32888186,2016-11-01,2017-10-31,ID_2,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32888186,2016-11-01,2017-10-31,ID_3,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Henrik BÃ¦kgaard
32888186,2016-11-01,2017-10-31,ID_4,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzBlL2ZkLzU5L2YxL2MwZTItNDNlZS1iNGYzLWYzMjNjNmRkNzlmMw.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzU3L2JiLzNmLzdlOTUtNDJmYy1iMzc5LTFhMzY0MWY4NzVhNA.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-04-19,2018-04-19,2010-05-01,2018-04-19,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2016 - 31. oktober 2017 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2015-11-01,2016-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-10-31,2016-11-01,false,2018-04-19,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25368970,indberetninger-20180424,2.5118417999999996,32888186.0,AWMCG7vex8uVRSOdgB20,2018-04-26T13:20:20.159Z,2018-04-26T13:19:20.796Z,regnskab,0.0,,2017-10-31,2016-11-01,X18-AJ-98-KW,2018-04-26T13:19:20.955Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
