entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,NameAndSurnameOfMemberOfExecutiveBoard
32888186,2016-11-01,2017-10-31,ID_10,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,-243488.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,
32888186,2016-11-01,2017-10-31,ID_7,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,
32888186,2016-11-01,2017-10-31,ID_8,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,-243488.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,-22009.0,-251204.0,107550.0,137275.0,-243488.0,-22009.0,,,,,,,,,,,,,,,
32888186,2017-10-31,2017-10-31,ID_6,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,1510027.0,80000.0,1510027.0,-229761.0,1510027.0,1739788.0,1699788.0,1699788.0,10000.0,-309761.0,40000.0,30000.0,1510027.0,1510027.0,
32888186,2017-11-01,2018-10-31,ID_0,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,-122741.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,-10955.0,-4752.0,107034.0,0.0,-122741.0,-10955.0,,,,,,,,,,,,,,,
32888186,2017-11-01,2018-10-31,ID_1,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,
32888186,2017-11-01,2018-10-31,ID_2,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,
32888186,2017-11-01,2018-10-31,ID_3,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,Henrik BÃ¦kgaard
32888186,2017-11-01,2018-10-31,ID_4,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,
32888186,2017-11-01,2018-10-31,ID_9,,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzL2E0LzZjL2M4LzBmLzE3OWEtNDRhYi1hOTMyLTIzZmIxZGNhYjY4OA.pdf,http://regnskaber.virk.dk/68188823/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NjLzU3LzNkL2M5YWUtNDMwNi1iMjk5LWUxYWZhMTU0ZTEwMw.xml,true,"Vejle, 7100",Havnegade 5,Til den daglige ledelse i DAN-ICE MINK HOLDING ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. oktober 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-03-31,2019-03-31,2010-05-01,2019-03-31,maa@hedensted-gruppen.dk,26273110.0,32888186.0,26273110.0,mne17225,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. november 2017 - 31. oktober 2018 for DAN-ICE MINK HOLDING ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Jensen,Henrik BÃ¦kgaard,Erhvervsrevisorerne i Vejle ApS,DAN-ICE MINK HOLDING ApS,"Erhvervsrevisorerne i Vejle ApS, Registrerede revisorer",Silkeborg,2016-11-01,2017-10-31,-122741.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-10-31,2017-11-01,false,2019-03-31,Vejle,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27085744,indberetninger-20180424,2.5118406,32888186.0,AWqNZtMyRYGX6_YTHcAC,2019-05-06T13:48:43.674Z,2019-05-06T13:48:06.785Z,regnskab,0.0,,2018-10-31,2017-11-01,X19-BA-86-BR,2019-05-06T13:48:06.915Z,,,,,,,,,,,,,,,,,,,,,
