entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,EmailOfReportingEntity,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
31626919,2013-01-01,2013-12-31,c4,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,1008229.0,428534.0,1443194.0,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,6431.0,KÃ¸benhavn,2013-01-01,2013-12-31,247109.0,428534.0,434965.0,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",181425.0,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2013-01-01,2013-12-31,c6,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,193200.0,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2013-01-01,2013-12-31,c8,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,53909.0,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2013-12-31,2013-12-31,c10,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,1092813.0,134461.0,129168.0,125000.0,967813.0,39665.0,308090.0,1092813.0,752431.0,125000.0,125000.0,125000.0,456889.0,27196.0,0.0,32292.0,32292.0,183090.0,752431.0,0.0,833352.0,615611.0,97803.0,197739.0,21712.0,,
31626919,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,1315686.0,250475.0,1570378.0,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,4217.0,KÃ¸benhavn,2013-01-01,2013-12-31,185175.0,250475.0,254692.0,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",65300.0,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,DATAREVISION FRR                  V/PER LARSEN,
31626919,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakob Lund Johansen
31626919,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Christian Rantzau Rasmussen
31626919,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,185175.0,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8vcGRmcy8zMTYyNjkxOTtBcFM0Mzk1OTY7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/91962613/Y3ZyLmRrOi8veGJybHMvWC04ODEwQTA3Mi0yMDE1MDEyMl8xMDUwNDlfMjMy.xml,Danmark,DK,Frederiksberg,2000.0,29.0,Pile Alle,KÃ¸benhavn S,2300.0,19D,Njalsgade,2000 Frederiksberg,Pile Alle 29,Til den daglige ledelse i Amillionmails ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-16,2015-01-16,registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med datterselskabet Pricecity ApS. Som administrationselskab hÃ¦fter selskabet ubegrÃ¦nset og solidarisk for selskabsskatter. De skyldige selskabsskatter indenfor sambeskatningen udgÃ¸r pr 31.12.2014 kr 76.717</p>",ar@pricecity.dk,,,,54504055.0,31626919.0,1005162133.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Per Larsen,Anders Christian Rantzau Rasmussen,AMILLIONMAILS ApS,Per Larsen,,KÃ¸benhavn,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,2015-01-16,Frederiksberg,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet for 2015 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldte.",,29680833.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:19733912,indberetninger-20180424,2.5124211,31626919.0,,2018-03-30T09:05:27.677Z,2015-01-22T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-89.628,2015-01-22T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
