entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,ContributedCapitalInArrears,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DevelopmentProjectsInProgress,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,ReserveForDevelopmentExpenditure,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
31626919,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2016-01-01,2016-12-31,ID_15,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,1429335.0,1446948.0,9645.0,0.0,10094.0,7968.0,17613.0,-2126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2016-01-01,2016-12-31,ID_17,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,-10094.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2016-12-31,2016-12-31,ID_12,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,,,,,1144861.0,310759.0,125000.0,0.0,1144861.0,23294.0,27000.0,0.0,135090.0,0.0,1144861.0,1000214.0,0.0,0.0,0.0,537909.0,34303.0,9557.0,9557.0,0.0,10090.0,0.0,1000214.0,834102.0,0.0,462305.0,725094.0,,,,
31626919,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,1235943.0,493962.0,29309.0,1718.0,-602729.0,-769571.0,-741981.0,-166842.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Georges Trad,Bestyrelsesmedlem,,
31626919,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,4.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2017-01-01,2017-12-31,ID_16,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,602729.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31626919,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzL2MwLzVkLzQ1LzA5LzdhMDQtNDViMi05MzUwLWE1MmU3ZjFiNDg1Nw.pdf,http://regnskaber.virk.dk/91962613/ZG9rdW1lbnRsYWdlcjovLzAzLzZmLzY4L2ZmL2YxL2IwODAtNDIwNC05Yjc0LTU2OTIyYzg1ZWJhZQ.xml,true,"HÃ¸rsholm, 2970",Hovedgaden 28,Til kapitalejerne i Passendo ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-18,2018-04-18,2008-08-14,34045607.0,31626919.0,34045607.0,mne110,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Passendo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bjarne Bastved,Revisorkompagniet,Passendo ApS,"Revisorkompagniet, Godkendt Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,2018-04-18,HÃ¸rsholm,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25576873,indberetninger-20180424,2.5124266,31626919.0,AWOq6Toy0wkEsASktHVA,2018-05-29T08:00:18.823Z,2018-05-29T08:00:00.182Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-92-ZH,2018-05-29T08:00:00.416Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
