entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements
24219666,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,9424.0,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,-2544488.0,20222670.0,24219666.0,20222670.0,Ãrsrapport,4609.0,256230.0,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,-9847.0,270055.0,5238.0,13825.0,KÃ¸benhavn,2015-01-01,2015-12-31,-2293704.0,-2284280.0,-2544488.0,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,-9424.0,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,,,
24219666,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,-2293704.0,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,,,
24219666,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,15432626.0,2126997.0,35787361.0,14832363.0,15432626.0,600263.0,19263.0,-20954998.0,600263.0,202091.0,13305629.0,13286366.0,130377.0,267795.0,,,
24219666,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,35787361.0,,,,,,,,,,,,,
24219666,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,-20954998.0,,,,,,,,,,,,,
24219666,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,0.0,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,-516671.0,20222670.0,24219666.0,20222670.0,Ãrsrapport,4168.0,214949.0,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,-4430.0,223718.0,262.0,8769.0,KÃ¸benhavn,2015-01-01,2015-12-31,-297383.0,-297383.0,-516671.0,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,0.0,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,Grundlag for konklusion med forbehold
24219666,2016-01-01,2016-12-31,c194,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,-297383.0,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,,,
24219666,2016-01-01,2016-12-31,c254,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,-297383.0,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,,,
24219666,2016-01-01,2016-12-31,c305,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
24219666,2016-01-01,2016-12-31,c637,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2VjL2MzLzZlLzE0MGYtNDliZi1hNzNjLTY5ZTkwMzU3ZmY1Ng.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzA0LzdlLzNjLzZiL2M0N2UtNGMxNy04YmE3LTJmNmZlZWMwMjIxZg.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2017-06-16,1999-07-01,2017-06-20,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,KÃ¸benhavn,2015-01-01,2015-12-31,,,,KÃ¸benhavn,2016-12-31,2016-01-01,true,2017-06-16,KÃ¸benhavn,,Konklusion med forbehold,urn:ofk:oid:24266835,indberetninger-20180424,2.5118406,24219666.0,,2018-03-29T16:25:45.508Z,2017-06-21T10:44:42.971Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-68-MG,2017-06-21T10:44:43.190Z,,,,,,,,,,,,,,,,,
