entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,ExternalExpenses,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,InterestIncomeFromGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,OtherOperatingExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm,TypeOfAuditorAssistance
24219666,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,516671.0,-516671.0,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,4168.0,214949.0,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,4430.0,223718.0,262.0,8769.0,0.0,0.0,VedbÃ¦k,2016-01-01,2016-12-31,-297383.0,-297383.0,-516671.0,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,0.0,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,,
24219666,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,-297383.0,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,,
24219666,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,15485218.0,2135763.0,35787361.0,14534980.0,15485218.0,950238.0,19263.0,-21252381.0,950238.0,206258.0,13349455.0,13330192.0,26489.0,717491.0,,
24219666,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,35787361.0,,,,,,,,,,,,
24219666,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,-21252382.0,,,,,,,,,,,,
24219666,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,7351655.0,-7307442.0,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,3730.0,174878.0,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,11087.0,370234.0,7357.0,195356.0,19263.0,44213.0,VedbÃ¦k,2016-01-01,2016-12-31,-6967558.0,-6967558.0,-7326705.0,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,0.0,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
24219666,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,-6967558.0,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,,
24219666,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,-6967558.0,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,,
24219666,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
24219666,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzU0L2Y4LzEwLzVkZTgtNDA0MC1hZmM1LThiNWViZTM1ZTc4Mg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzQzLzNlLzhlL2NlL2FmNGUtNDc2OS1iZWRkLTY0NjU1MjFhZDkwOQ.xml,true,KÃ¸benhavn V,1561.0,29.0,Havneholmen,KÃ¸benhavn K,1101.0,"3, 4.",Ny Ãstergade,2950 VedbÃ¦k,c/o Suricata Management ApS,DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,2018-06-22,1999-07-01,2018-06-22,Statsautoriseret revisor,,,20222670.0,24219666.0,20222670.0,mne32094,Ãrsrapport,,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Aumento Advokatfrma,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,,VedbÃ¦k,2016-01-01,2016-12-31,,,,VedbÃ¦k,2017-12-31,2017-01-01,true,2018-06-22,KÃ¸benhavn,,urn:ofk:oid:25918640,indberetninger-20180424,2.5124327999999996,24219666.0,AWQ3koHE0wkEsASkuERR,2018-06-25T15:32:21.517Z,2018-06-25T15:31:44.643Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AS-16-XH,2018-06-25T15:31:44.775Z,,,,,,,,,,,,,,,,
