entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,InterestIncomeFromGroupEnterprises,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestIncome,OtherOperatingIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTradePayables,NameOfAuditFirm
24219666,2014-01-01,2014-12-31,c1,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,-81806.0,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,15060.0,20222670.0,24219666.0,20222670.0,Ãrsrapport,297647.0,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,8457.0,-4997.0,315394.0,17747.0,15060.0,KÃ¸benhavn,252108.0,333914.0,23517.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,-81806.0,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,
24219666,2014-01-01,2014-12-31,c30,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,252108.0,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,
24219666,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,17499977.0,5860277.0,35787361.0,17499977.0,17126067.0,17499977.0,373910.0,19263.0,-18661294.0,373910.0,197482.0,11639700.0,11620437.0,115715.0,60713.0,
24219666,2015-01-01,2015-01-01,c137,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,35787361.0,,,,,,,,,,,
24219666,2015-01-01,2015-01-01,c158,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,-18661294.0,,,,,,,,,,,
24219666,2015-01-01,2015-12-31,c0,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,-9424.0,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,0.0,20222670.0,24219666.0,20222670.0,Ãrsrapport,256230.0,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,-2544488.0,-9847.0,270055.0,13825.0,0.0,KÃ¸benhavn,-2293704.0,-2284280.0,-2544488.0,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,-9424.0,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
24219666,2015-01-01,2015-12-31,c159,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,-2293704.0,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,
24219666,2015-01-01,2015-12-31,c199,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,
24219666,2015-01-01,2015-12-31,c29,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,-2293704.0,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,
24219666,2015-01-01,2015-12-31,c299,,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzLzFiL2Q2L2M3LzZkLzUyOWMtNGU2YS1hMTgyLWQ0MWY1MjRkNmZkNg.pdf,http://regnskaber.virk.dk/66691242/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2YxL2M0L2FjL2YyMmEtNDBmYS1hOTRmLWI4MjVkYTRhMzFkZA.xml,KÃ¸benhavn V,1561.0,29.0,Havneholmen,1265 KÃ¸benhavn K,"Frederiksgade 21, 1. sal",DK-1561 KÃ¸benhavn V,Havneholmen 29,Regnskabsklasse B,,2016-06-30,1999-07-01,2016-06-30,Statsautoriseret revisor,,20222670.0,24219666.0,20222670.0,Ãrsrapport,,Brian Olsen Halling,SÃ¸ren Meiling,SÃ¸ren Meiling,Eurinver ApS,BDO Statsautoriseret revisionsaktieselskab,,,,,,KÃ¸benhavn,,,,KÃ¸benhavn,2015-12-31,2015-01-01,2016-06-30,KÃ¸benhavn,,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:22798100,indberetninger-20180424,2.5097342,24219666.0,,2018-03-29T15:38:39.813Z,2016-06-30T14:28:29.343Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-BA-80-DS,2016-06-30T14:28:29.528Z,,,,,,,,,,,,,,,,
