entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AdministrativeExpenses,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DistributionCosts,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
35858083,2017-06-01,2018-05-31,c5,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,342164.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,360773.0,787882.0,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,0.0,Horsens,2017-06-01,2018-05-31,65189.0,84945.0,84945.0,2019-05-31,2018-06-01,false,2019-10-14,Horsens,19756.0,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35858083,2017-06-01,2018-05-31,c7,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,65189.0,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35858083,2018-05-31,2018-05-31,c9,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,807781.0,387099.0,36689.0,100000.0,794281.0,0.0,13500.0,195687.0,72590.0,807781.0,612094.0,13500.0,19756.0,19756.0,72590.0,13500.0,415158.0,95687.0,592338.0,334592.0,18760.0,0.0,1894.0,175286.0,279143.0,,
35858083,2018-06-01,2019-05-31,c0,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,317801.0,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,555731.0,1039809.0,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,974.0,Horsens,2017-06-01,2018-05-31,127947.0,165303.0,166277.0,2019-05-31,2018-06-01,false,2019-10-14,Horsens,37356.0,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35858083,2018-06-01,2019-05-31,c1,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,Egelund Revision,
35858083,2018-06-01,2019-05-31,c2,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Kent Andersen
35858083,2018-06-01,2019-05-31,c3,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Kim Andersen
35858083,2018-06-01,2019-05-31,c4,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,Egelund Revision,
35858083,2018-06-01,2019-05-31,c6,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,127947.0,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
35858083,2019-05-31,2019-05-31,c8,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzE5L2JjL2UwL2EyYTYtNDEyYi05NDU1LTYyZTJmNWI3ZDU5OA.xhtml,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzL2EzL2Y1L2M1LzE3LzQ5YTMtNDQyNi1iYjFhLWVlOWRlMzY1YjcxNg.pdf,http://regnskaber.virk.dk/38085853/ZG9rdW1lbnRsYWdlcjovLzAzLzI4Lzg2L2QzLzI5L2IxOWItNDcyNi05MGIyLWZkODkxYjI1ZmQ3Yw.xml,true,Horsens,8700.0,1 A,Allegade,Horsens,8700.0,4.0,OrmhÃ¸jgÃ¥rdvej,8700 Horsens,Allegade 1 A,Til kapitalejerne i Nortek ApS,,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,2.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-10-14,2019-10-30,Registreret revisor,,,20474882.0,35858083.0,mne1101,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Egelund Pedersen,Kim Andersen,NORTEK ApS,Egelund Revision,,Horsens,2017-06-01,2018-05-31,,,,2019-05-31,2018-06-01,false,2019-10-14,Horsens,,71998909.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27972693,indberetninger-20180424,2.5947785,35858083.0,AW4icLwXIXJRhhXBPGgt,2019-10-31T15:30:49.300Z,2019-10-31T15:30:43.165Z,regnskab,0.0,,2019-05-31,2018-06-01,X19-DB-19-VJ,2019-10-31T15:30:43.391Z,1527442.0,1063992.0,17566.0,100000.0,1513942.0,2368.0,13500.0,323634.0,49500.0,1527442.0,1203808.0,13500.0,36356.0,36356.0,49500.0,13500.0,977535.0,223634.0,1167452.0,400450.0,25960.0,482.0,21708.0,168209.0,354074.0,,
