entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncomeFromGroupEnterprises,ProfitLossFromOrdinaryActivitiesBeforeTax,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
34886865,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,-92350.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34886865,2015-07-01,2016-06-30,ID_6,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,142950.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,-7284.0,113688.0,2500.0,47274.0,151178.0,8228.0,,,,,,,,,,,,,,,,,,,,
34886865,2015-07-01,2016-06-30,ID_8,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,-50600.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34886865,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,11251217.0,80000.0,1314755.0,11115131.0,11251217.0,136086.0,9936462.0,9936462.0,8228.0,8228.0,9936462.0,112222.0,50600.0,10984531.0,127858.0,1314755.0,1314755.0,8136.0,7500.0,
34886865,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,603315.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,-5000.0,571568.0,6500.0,52201.0,612269.0,8954.0,,,,,,,,,,,,,,,,,,,,
34886865,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34886865,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,Karen Margrethe Rasmussen
34886865,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34886865,2016-07-01,2017-06-30,ID_7,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,-51700.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,
34886865,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzL2MwL2M1L2E5L2RjLzM0NzgtNGFjOS04YmJjLTI5M2Y1OGIxNDI0Zg.pdf,http://regnskaber.virk.dk/56868843/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzc1LzE1LzliL2ZjNzctNDc2MC1iYTE0LTdiNDM5ZjE4Y2Q1MA.xml,true,"Hinnerup, 8382",Trigevej 2,Til kapitalejerne i TestrupgÃ¥rd KMR Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",2017-11-15,2017-11-15,2012-12-05,2017-11-15,36563877.0,34886865.0,36563877.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for TestrupgÃ¥rd KMR Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Dennis Veje Rasmussen,Karen Margrethe Rasmussen,LMO Erhvervsrevision A/S,TestrupgÃ¥rd KMR Holding ApS,"LMO Erhvervsrevision A/S, Godkendt revisionsaktieselskab",MÃ¥rslet,2015-07-01,2016-06-30,-551615.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"751, Ãrhus",2017-06-30,2016-07-01,true,2017-11-15,SÃ¸ften,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:24702769,indberetninger-20180424,2.5117178,34886865.0,,2018-03-27T17:46:00.038Z,2017-11-16T10:34:46.609Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BF-89-CC,2017-11-16T10:34:46.762Z,,,,,,,,,,,,,,,,,,,,,,,,,,
