entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfOtherPayables,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,NameAndSurnameOfMemberOfExecutiveBoard
31770785,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",15.0,-15.0,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,-15.0,-15.0,-15.0,2018-04-30,2017-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,,,,,,,
31770785,2016-05-01,2017-04-30,c6,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,-15.0,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,,,,,,,
31770785,2017-04-30,2017-04-30,c8,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,26338.0,26338.0,3395000.0,26338.0,-1265923.0,26338.0,1292261.0,1292261.0,-4660923.0,1292261.0,
31770785,2017-05-01,2017-05-01,c10,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,-4660923.0,,,,,,
31770785,2017-05-01,2017-05-01,c11,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,-1265923.0,,,,,,
31770785,2017-05-01,2017-05-01,c9,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,3395000.0,,,,,,
31770785,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",60.0,-60.0,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,-60.0,-60.0,-60.0,2018-04-30,2017-05-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,,,,,,,
31770785,2017-05-01,2018-04-30,c1,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,,,,,,,Axel Rolf Larsen
31770785,2017-05-01,2018-04-30,c12,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,-60.0,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,,,,,,,
31770785,2017-05-01,2018-04-30,c2,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzE2L2ZmLzMxLzA1LzQxZDgtNGVjNS05NWIwLWQxMTllMjZkZDQ1Mw.xhtml,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzMwLzM1LzlmLzFhZWMtNDBjNS1hNWE5LWZkNzUzNWY2Nzg1MQ.pdf,http://regnskaber.virk.dk/58707713/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzFiLzRmL2E2L2Y0YjMtNDIwOC1hNjMzLTRiNjVkNmUxNjVhZA.xml,true,KÃ¸benhavn K,1360.0,50.0,Frederiksborggade,1360 KÃ¸benhavn K,"Frederiksborggade 50, 4.",Regnskabsklasse B,2018-09-05,2018-09-10,"<p xmlns=""http://www.w3.org/1999/xhtml"">Anden gÃ¦ld er gÃ¦ld til tredjemand</p>",,,31770785.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Helle BÃ¸geblad Rolf Larsen,INTERESSENTSKABET AF 19. DECEMBER 2006 I/S,Investeringsselskabet Luxor A/S,KÃ¸benhavn,2016-05-01,2017-04-30,,,,2018-04-30,2017-05-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:26098835,indberetninger-20180424,2.5928001,31770785.0,AWXC2BIE5OzuYdPkEny4,2018-09-10T09:38:05.882Z,2018-09-10T09:37:43.716Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-16-EU,2018-09-10T09:37:43.935Z,,,,,,,,,,,Elisabeth Rolf Larsen
