entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,DisclosureOfEmployeeBenefitsExpense,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,FinanceExpensesArisingFromGroupEnterprises,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm
29180741,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,30000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",0.0,171831.0,5620.0,-2500.0,21696382.0,29180741.0,1005132190.0,177539.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",0.0,49400.0,NÃ¦stved,2013-01-01,2013-12-31,161546.0,171831.0,-32500.0,2014-12-31,2014-01-01,16988.0,2015-03-20,Slagelse,10285.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,100000.0,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,-592530.0,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2013-01-01,2013-12-31,c9,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,654076.0,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2013-12-31,2013-12-31,c11,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,1996757.0,5947.0,125000.0,1038675.0,1544441.0,75000.0,75000.0,1996757.0,452316.0,883082.0,883082.0,958082.0,359358.0,8900.0,100000.0,407081.0,912360.0,452316.0,92958.0,1032728.0,1023828.0,0.0,
29180741,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,30000.0,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",0.0,122695.0,5577.0,0.0,21696382.0,29180741.0,1005132190.0,125858.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",23.0,55600.0,NÃ¦stved,2013-01-01,2013-12-31,114475.0,122695.0,-30000.0,2014-12-31,2014-01-01,23209.0,2015-03-20,Slagelse,8220.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,"REVISORERNE DALSGAARD,STAHL & WÃLDIKE STATSAUTORISERET REVISIONSAPS"
29180741,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,100000.0,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
29180741,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE1LzQwL2E3LzllLzdmODAtNDJmOS1hNWZiLWI1NDM4NjgwOTlhNg.xhtml,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzIxL2MwLzgzLzQ4LzE1ZDctNDg4MS1hZTRkLWIzOTg4MGUyODJlMQ.pdf,http://regnskaber.virk.dk/14708192/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzVmLzAxLzg5LzZhOGMtNDA2Mi1iNjk4LTdiMDFjZTM0ODYwYQ.xml,Danmark,DK,Slagelse,4200.0,8.0,Nytorv,NÃ¦stved,4700.0,80.0,PrÃ¦stÃ¸vej,4200 Slagelse,Nytorv 8,Til kapitalejeren i STOLLENWERK HOLDING APS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-03-20,2015-04-09,,"registreret revisor, cma","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet er sambeskattet med de tilknyttede virksomheder. Den samlede skat for 2014 udgÃ¸r kr. 69.421.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ingen ansatte.</p>",,,,,21696382.0,29180741.0,1005132190.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Flemming Stahl,Mikael Bruhn,Mikael Stollenwerk Bruhn,STOLLENWERK HOLDING ApS,"DALSGAARD, STAHL & WÃLDIKE, statsautoriseret revisionsanpartsselskab",,,NÃ¦stved,2013-01-01,2013-12-31,-74142.0,,,2014-12-31,2014-01-01,,2015-03-20,Slagelse,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5124068,indberetninger-20180424,2.5949414,29180741,,2018-03-30T10:12:57.834Z,2015-04-17T07:25:25.849Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AA-53-CP,2015-04-17T07:25:25.897Z,,,,,,,,,,,,,,,,,,,,,,,
