entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedRevaluationsOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmailOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InvestmentsGross,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Equity,ProfitLoss,ProfitLossRelatedToInvestments,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossResult,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyCost,Revenue,TaxExpenseOnOrdinaryActivities,LongtermInvestmentsAndReceivables,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermLiabilitiesOtherThanProvisions,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsInAssociates,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables
25608933,2017-01-01,2017-01-01,c176,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,77119.0,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,50000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-01-01,c251,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,-517536.0,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,580000.0,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-01-01,c720,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-01-01,c726,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,455000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-01-01,c735,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,77119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-01-01,c741,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,319581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-12-31,c123,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,,-416915.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-12-31,c178,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,,,-127119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-12-31,c252,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,,,-32486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25608933,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzkzL2E3L2I4L2RmYWItNGJlNC1iMDkxLWNjOTE2YjI3ZDcyYg.pdf,http://regnskaber.virk.dk/33980652/ZG9rdW1lbnRsYWdlcjovLzAzLzg1L2U3L2Y0LzU3LzQ3MTgtNDRkOS05MGJmLWY0MjRiOTM1YTMxZg.xml,,Danmark,Fredericia,7000.0,60.0,Fredericia,7000.0,16.0,Granbakken,"7000, Fredericia",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2018 for opfyldt.,2019-05-31,2019-05-31,2019-06-18,statsautoriseret revisor,fredericia@brandtrevision.dk,25492145.0,25608933.0,25492145.0,mne27866,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Fogh Invest ApS.,Ãrsrapport,,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Carsten Pedersen,Simon Fogh Pedersen,Simon Fogh Pedersen,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fogh Invest ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Fredericia,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Fredericia,2018-12-31,2018-01-01,2019-05-31,Fredericia,76 34 40 05,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27572178,indberetninger-20180424,2.5097342,25608933.0,AWuEX9uUjptzAuyFit65,2019-06-23T12:47:26.601Z,2019-06-23T12:46:42.447Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BQ-40-MN,2019-06-23T12:46:42.633Z,,-326915.0,,43197.0,33568.0,148000.0,-32486.0,-127119.0,19576.0,15147.0,20.0,-332361.0,-9629.0,9256.0,62400.0,-5446.0,,,,,,,,,,,,,,,,,,,,,,,,
