entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ProposedDividendRecognisedInEquity,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28330030,2015-01-01,2015-12-31,ID_10,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,-313855.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,
28330030,2015-01-01,2015-12-31,ID_6,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,415055.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,-11947.0,547248.0,-11947.0,20587.0,132193.0,,,,,,,,,,,,,,,,,,
28330030,2015-01-01,2015-12-31,ID_8,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,-101200.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,
28330030,2015-12-31,2015-12-31,ID_5,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,7018778.0,36381.0,125000.0,7018778.0,6654197.0,7018778.0,364581.0,101200.0,3465604.0,2962393.0,0.0,6982397.0,364581.0,281822.0,0.0,82759.0,0.0,
28330030,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,133369.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,-11119.0,171376.0,-11119.0,16241.0,38007.0,,,,,,,,,,,,,,,,,,
28330030,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,
28330030,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,Svend Ove Kristensen
28330030,2016-01-01,2016-12-31,ID_3,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,
28330030,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,-103400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,
28330030,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzQwL2NmL2IzLzAwL2JmZDctNDE0My1iYWUyLWZjNDI0YTNhMTIzZg.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzNkL2M2Lzk2LzMxZGMtNDZjZC1hZGM2LTI0ZmQ4NzExYWNlYw.xml,true,"6800, Varde",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-04-07,2017-04-07,2004-12-14,2017-05-08,10841976.0,28330030.0,10841976.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Svend Ove Kristensen,OL Revision A/S,S.O.V. Holding ApS,OL Revision A/S,Varde,2015-01-01,2015-12-31,-29969.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2016-12-31,2016-01-01,false,2017-05-01,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23870282,indberetninger-20180424,2.5124211,28330030.0,,2018-03-28T01:26:19.552Z,2017-05-16T09:57:51.452Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-28-TH,2017-05-16T09:57:52.000Z,,,,,,,,,,,,,,,,,,,,,,,
