entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,SharePremium,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
28330030,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,-93267.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
28330030,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,-105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
28330030,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,
28330030,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,199067.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,-13090.0,24482.0,292760.0,255188.0,-13090.0,56121.0,,,,,,,,,,,,,,,,,,
28330030,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,6871257.0,141509.0,125000.0,6871257.0,0.0,6782032.0,6871257.0,89225.0,6726301.0,105800.0,3588839.0,2962393.0,6726301.0,89225.0,89225.0,3447.0,3447.0,
28330030,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,-104119.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,-13454.0,380221.0,260186.0,-133489.0,-13454.0,-29370.0,,,,,,,,,,,,,,,,,,
28330030,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
28330030,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,-108000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
28330030,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,212119.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
28330030,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2I5L2M1LzJkL2VlLzU0MmItNGFjZC05MWFmLTU0ZTY5MzVhMDVjYw.pdf,http://regnskaber.virk.dk/03003382/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2EwLzY0L2YxLzAyYmQtNGI1Mi1iMmQyLWJkOTRjYTg3NmU1NA.xml,true,"Varde, 6800",Ndr. Boulevard 116,Til den daglige ledelse i S.O.V. Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-24,2019-01-24,2004-12-14,2019-01-28,10841976.0,28330030.0,10841976.0,mne17787,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for S.O.V. Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Eva Hykkelbjerg,Svend Ove Kristensen,OL Revision,S.O.V. Holding ApS,"OL Revision, Godkendt Revisionsaktieselskab",Varde,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Varde, 573",2018-12-31,2018-01-01,false,2019-01-25,Varde,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26606319,indberetninger-20180424,2.5095853999999997,28330030.0,AWiT3VqTet7j816D32Me,2019-01-28T09:50:21.170Z,2019-01-28T09:49:43.485Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AG-60-SL,2019-01-28T09:49:43.697Z,,,,,,,,,,,,,,,,,,,,,,,,,
