entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
34732930,2014-04-01,2015-03-31,ID_11,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2014-04-01,2015-03-31,ID_13,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,120137.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2014-04-01,2015-03-31,ID_15,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,120137.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2014-04-01,2015-03-31,ID_9,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,-120137.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,-5690.0,-115398.0,0.0,-121088.0,-5690.0,-951.0,,,,,,,,,,,,,,,,,,,,,
34732930,2015-03-31,2015-03-31,ID_17,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,6255.0,998.0,125000.0,6255.0,3897.0,-71680.0,6255.0,77935.0,0.0,0.0,0.0,6000.0,1360.0,0.0,-196680.0,250.0,77935.0,11685.0,60000.0,5257.0,
34732930,2015-04-01,2016-03-31,ID_0,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2015-04-01,2016-03-31,ID_1,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2015-04-01,2016-03-31,ID_10,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,-34980.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2015-04-01,2016-03-31,ID_12,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,-68658.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
34732930,2015-04-01,2016-03-31,ID_14,,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzZhL2EwLzE2L2U4LzJkZjctNGYwZi1hZWNkLWJjZGM4MWQyYzVhYQ.pdf,http://regnskaber.virk.dk/03923743/ZG9rdW1lbnRsYWdlcjovLzAzLzliL2EzLzg3L2E4L2YxM2MtNGZiYS04ZWRhLTUwNjZkZDBkNGZjNw.xml,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i Casju Holding ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. marts 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-08-31,2012-09-25,2016-08-31,julie@optimize.dk,34732930.0,34330042.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. april 2015 - 31. marts 2016 for Casju Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Julie Rettig Petersen,Nykredit Bank,Casju Holding ApS,"CURA revision, Registreret revisionsvirksomhed","Aabenraa, den 31. august 2016",2014-04-01,2015-03-31,-103638.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-03-31,2015-04-01,2016-08-31,Aarhus,70101864.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22950127,indberetninger-20180424,2.5116906,34732930.0,,2018-03-28T19:22:07.482Z,2016-09-07T11:09:46.359Z,regnskab,0.0,,2016-03-31,2015-04-01,X16-BD-67-MJ,2016-09-07T11:09:46.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
