entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentOfFinancialAssets,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,ShorttermPayablesToShareholdersAndManagement,NameAndSurnameOfMemberOfExecutiveBoard
35862102,2016-10-01,2017-09-30,ID_7,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,-5000.0,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,-5046.0,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",0.0,KÃ¸benhavn,2016-10-01,2017-09-30,46.0,46.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2016-10-01,2017-09-30,ID_9,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,-46.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2017-09-30,2017-09-30,ID_6,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,5047.0,1.0,1.0,1.0,-34953.0,5047.0,40000.0,5046.0,5046.0,5046.0,5000.0,-34954.0,40000.0,0.0,35000.0,
35862102,2017-10-01,2018-09-30,ID_0,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,-5000.0,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,-19954.0,6302.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",292.0,KÃ¸benhavn,2016-10-01,2017-09-30,20964.0,20964.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2017-10-01,2018-09-30,ID_1,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2017-10-01,2018-09-30,ID_2,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2017-10-01,2018-09-30,ID_3,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,Michael Rasmussen
35862102,2017-10-01,2018-09-30,ID_4,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2017-10-01,2018-09-30,ID_8,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,-20964.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,,,,,,,,,,,,,,,,
35862102,2018-09-30,2018-09-30,ID_5,,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzNhL2I5L2IyL2U0L2M4MGYtNDdlYS04MDExLTVlNjc1NjU3ODE3OQ.pdf,http://regnskaber.virk.dk/20126853/ZG9rdW1lbnRsYWdlcjovLzAzLzRkLzQwLzkzLzhlL2Q3MjQtNGQ2OC05MzZkLWZmZGVhMjBkODRmZQ.xml,true,"1304, KÃ¸benhavn K",Adelgade 15,Til den daglige ledelse i MR HOLDING COMPANY IVS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-05,2018-11-05,2014-04-29,2018-11-09,,39463113.0,35862102.0,39463113.0,mne11664,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2017 - 30. september 2018 for MR HOLDING COMPANY IVS.,,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Kofoed,Michael Rasmussen,KRESTON CM,MR HOLDING COMPANY IVS,"KRESTON CM, Statsautoriseret Revisionsinteressentskab",,KÃ¸benhavn,2016-10-01,2017-09-30,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-09-30,2017-10-01,false,2018-11-05,KÃ¸benhavn,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26286827,indberetninger-20180424,2.5097342,35862102.0,AWb4Z0HN5OzuYdPkGG0w,2018-11-09T12:17:08.380Z,2018-11-09T12:16:45.766Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-DL-59-XR,2018-11-09T12:16:46.156Z,26303.0,1303.0,1.0,1303.0,-13989.0,26303.0,40292.0,25000.0,25000.0,25000.0,5000.0,-13990.0,40292.0,25292.0,10000.0,
