entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,NameOfAuditFirm
30605594,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",7613.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",3995.0,2017-02-02,2007-06-06,2017-02-06,-44507.0,23247.0,Statsautoriseret revisor,-988050.0,1048776.0,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,86951.0,-16607.0,47808.0,Vejle,111835.0,2015-01-01,2015-12-31,35812.0,47420.0,16219.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,9741.0,-11608.0,ErklÃ¦ring om udvidet gennemgang,779523.0,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30605594,2015-01-01,2015-12-31,c196,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,35812.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30605594,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,906470.0,110482.0,125000.0,6227.0,457937.0,104541.0,78917.0,906470.0,448533.0,104541.0,3.0,479298.0,444448.0,104541.0,78917.0,332937.0,479298.0,448533.0,133232.0,2760.0,4085.0,124245.0,,,,
30605594,2016-01-01,2016-01-01,c227,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,
30605594,2016-01-01,2016-01-01,c254,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,332937.0,,,,,,,,,,,,,,,,,,,,,
30605594,2016-01-01,2016-01-01,c454,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,797985.0,902526.0,,
30605594,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",473.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-02-02,2007-06-06,2017-02-06,-54919.0,23247.0,Statsautoriseret revisor,-1188897.0,1234790.0,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,80267.0,-28099.0,36519.0,Vejle,109889.0,2015-01-01,2015-12-31,-1079.0,-606.0,-9026.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,13654.0,-473.0,ErklÃ¦ring om udvidet gennemgang,985087.0,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,,,Til kapitalejeren i Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab
30605594,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,-1079.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30605594,2016-01-01,2016-12-31,c255,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,-1079.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30605594,2016-01-01,2016-12-31,c302,,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzL2IyL2M4L2MwL2NiL2Y1ZTUtNGNjYy1hYzY5LTM0N2JmZDk2YzM3Mg.pdf,http://regnskaber.virk.dk/49550603/ZG9rdW1lbnRsYWdlcjovLzAzLzEwLzAxLzQ3L2IzLzdiNjItNGNiOS04MmVhLWY3Y2U1OGM3NzA4NA.xml,true,25880.0,Vejle,7100.0,"4, 1. sal",Roms Hule,7183 RandbÃ¸l,HÃ¦rvejen 20,DK-7100 Vejle,"Roms Hule 4, 1. sal",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-02-02,2007-06-06,2017-02-06,,23247.0,Statsautoriseret revisor,,,20222670.0,30605594.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Springbjerglund ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Allan Lund,Annette Laursen,Annette Laursen,Springbjerglund ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Vejle,,2015-01-01,2015-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,false,2017-02-02,Vejle,,,ErklÃ¦ring om udvidet gennemgang,,urn:ofk:oid:23502933,indberetninger-20180424,2.5097342,30605594.0,,2018-03-27T16:55:04.543Z,2017-02-21T11:20:47.496Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-92-YH,2017-02-21T11:20:47.672Z,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab
