entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividend,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPayablesToAssociates,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
37032182,2015-09-01,2016-08-31,c3,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,0.0,Stephanj@purp.dk,0.0,0.0,0.0,37032182.0,0.0,0.0,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,0.0,0.0,RÃ¸dovre,2015-09-01,2016-08-31,0.0,0.0,0.0,2017-12-31,2016-09-01,0.0,Der er fravalgt revision for det kommende regnskabsÃ¥r,0.0,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37032182,2015-09-01,2016-08-31,c5,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,0.0,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37032182,2015-09-01,2016-08-31,c7,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,0.0,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37032182,2015-09-01,2016-08-31,c9,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,0.0,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37032182,2016-08-31,2016-08-31,c11,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
37032182,2016-09-01,2017-12-31,c0,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,0.0,Stephanj@purp.dk,0.0,0.0,0.0,37032182.0,0.0,0.0,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,0.0,0.0,RÃ¸dovre,2015-09-01,2016-08-31,0.0,0.0,0.0,2017-12-31,2016-09-01,0.0,Der er fravalgt revision for det kommende regnskabsÃ¥r,0.0,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37032182,2016-09-01,2017-12-31,c1,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephan Pilgaard JÃ¶nsson,DirektÃ¸r
37032182,2016-09-01,2017-12-31,c2,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camilla Pilgaard JÃ¶nsson,DirektÃ¸r
37032182,2016-09-01,2017-12-31,c4,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,0.0,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37032182,2016-09-01,2017-12-31,c6,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzgyLzY1LzBjLzdlL2M2Y2YtNGZmMy1hZDgwLTZkNTllYmExZjU3Yg.xhtml,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzLzBlLzFiL2FkLzhkL2VkOTgtNDdkZi1hYzdjLWE4YzllNzhhN2UwNw.pdf,http://regnskaber.virk.dk/28123073/ZG9rdW1lbnRsYWdlcjovLzAzL2JkL2Y5L2E2LzUyLzhmOTQtNDYwNC1hMTVlLTM2MGQ3NDgzMTg5YQ.xml,true,Danmark,DK,kastrup,2770.0,25.0,Amagerbrogade,RÃ¸dovre,2610.0,"75, st th",Brunevang,2610 RÃ¸dovre,Brunevang 75 stth,"Regnskabsklasse B, mikrovirksomhed",2018-02-23,2018-02-23,,Stephanj@purp.dk,,,,37032182.0,,,Ãrsrapport,Camilla Pilgaard JÃ¶nsson,BankNordik,P. J. Holdings IVS,Stephan JÃ¸nsson,,,RÃ¸dovre,2015-09-01,2016-08-31,0.0,,,2017-12-31,2016-09-01,,Der er fravalgt revision for det kommende regnskabsÃ¥r,,30820340.0,true,false,false,false,false,Ingen bistand,urn:ofk:oid:25091752,indberetninger-20180424,2.5949402000000004,37032182.0,,2018-04-03T23:37:20.951Z,2018-02-25T15:29:45.521Z,regnskab,0.0,,2017-12-31,2016-09-01,X18-AE-27-ZG,2018-02-25T15:29:45.676Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
