entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
56916512,2014-10-01,2015-09-30,c5,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,31134.0,33153422.0,74422.0,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,132.0,KÃ¸benhavn,2014-10-01,2015-09-30,33014.0,43156.0,43288.0,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,
56916512,2014-10-01,2015-09-30,c7,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,33014.0,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,
56916512,2015-09-30,2015-09-30,c9,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,918715.0,3695.0,250000.0,500000.0,918715.0,1372.0,283526.0,918715.0,635189.0,592047.0,388648.0,-216474.0,635189.0,915020.0,10142.0,33000.0,275000.0,
56916512,2015-10-01,2016-09-30,c0,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,34189.0,33153422.0,240899.0,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,30.0,KÃ¸benhavn,2014-10-01,2015-09-30,206680.0,206680.0,206710.0,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,0.0,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,
56916512,2015-10-01,2016-09-30,c1,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,
56916512,2015-10-01,2016-09-30,c2,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,Tom Leo Christensen
56916512,2015-10-01,2016-09-30,c3,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,Inge Laila Christensen
56916512,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,Natascha Guntha Simonsen
56916512,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,206680.0,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,,,,,,,,,,,,,,,,,,
56916512,2016-09-30,2016-09-30,c8,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzNmLzQ3LzNiL2MyYTctNGRiNy05YThmLTQ3YzFlOTIxNDM3Ng.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzNlLzAwL2E1L2QyNjItNDdhNC05MWM5LTIxNDhhMmJkMjZiZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzVmL2NlLzg2LzYwLzI2M2ItNDJkYy04ZGZmLTk0OGMwMGQwYWQ3Ng.xml,true,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,4200 Slagelse,MÃ¸llebakken 28,Regnskabsklasse B,2017-02-18,2017-02-18,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Casper Larsen,,KÃ¸benhavn,2014-10-01,2015-09-30,,,,2016-09-30,2015-10-01,false,false,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,,33112960.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23495642,indberetninger-20180424,2.5952735,56916512,,2018-03-27T16:27:23.051Z,2017-02-18T11:39:42.273Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AC-78-QH,2017-02-18T11:39:42.493Z,1140930.0,56976.0,175000.0,500000.0,1140930.0,0.0,490206.0,1140930.0,650724.0,547117.0,708954.0,-9794.0,650724.0,1083954.0,0.0,103607.0,200000.0,
