entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SocialSecurityContributions,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
56916512,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,131875.0,33153422.0,121929.0,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,4.0,KÃ¸benhavn,2013-10-01,2014-09-30,-8578.0,-9950.0,-9946.0,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,
56916512,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,-8578.0,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,
56916512,2014-09-30,2014-09-30,c9,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,836636.0,8116.0,0.0,500000.0,836636.0,1372.0,250512.0,836636.0,586124.0,477949.0,312148.0,-249488.0,586124.0,828520.0,75175.0,33000.0,515000.0,
56916512,2014-10-01,2015-09-30,c0,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,31134.0,33153422.0,74422.0,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,132.0,KÃ¸benhavn,2013-10-01,2014-09-30,33014.0,43156.0,43288.0,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,
56916512,2014-10-01,2015-09-30,c1,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,
56916512,2014-10-01,2015-09-30,c2,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,Tom Leo Christensen
56916512,2014-10-01,2015-09-30,c3,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,Inge Laila Christensen
56916512,2014-10-01,2015-09-30,c4,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,Natascha Guntha Simonsen
56916512,2014-10-01,2015-09-30,c6,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,33014.0,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,,,,,,,,,,,,,,,,,,
56916512,2015-09-30,2015-09-30,c8,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzRmLzQzL2FiL2VkNjgtNDBkMC04NTdiLTUzZTMyMzY5ZDNjMw.xhtml,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzYyLzNlLzdiL2I0Lzg5OTItNGRhNC1hYmI1LTNjODE2N2U0ZWU2ZQ.pdf,http://regnskaber.virk.dk/21561965/ZG9rdW1lbnRsYWdlcjovLzAzLzIxLzZkLzNkLzI2LzVhODEtNDZkNS1hMWJhLWRlZGIxYWY3YmZkZA.xml,KÃ¸benhavn K,1459.0,21.0,Frederiksberggade,1459 KÃ¸benhavn K,"Frederiksberggade 21, StrÃ¸get",Regnskabsklasse B,2016-02-28,2016-02-28,,33153422.0,,56916512.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tom Christensen,Tom Leo Christensen,Danske Bank,DANSK REVISIONS SELSKAB A/S,Tom Christensen,,KÃ¸benhavn,2013-10-01,2014-09-30,,,,2015-09-30,2014-10-01,0.0,Generalforsamlingen har besluttet af Ã¥rsrapporten for det kommende regnskabsÃ¥r ikke skal revideres.,10142.0,33112960.0,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:22033354,indberetninger-20180424,2.595548,56916512.0,,2018-03-28T22:48:47.412Z,2016-02-28T11:34:42.019Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AR-08-BW,2016-02-28T11:34:42.156Z,918715.0,3695.0,250000.0,500000.0,918715.0,1372.0,283526.0,918715.0,635189.0,592047.0,388648.0,-216474.0,635189.0,915020.0,10142.0,33000.0,275000.0,
