entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AdministrativeExpenses,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DifferenceBetweenRevaluatedPropertyPlantAndEquipmentAndPropertyPlantAndEquipmentIfThereHadNotBeenNoRevaluation,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,InterestExpenseAssignedToGroupEnterprises,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherInterestIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revaluations,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherProvisions,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,RevaluationReserve,ShorttermContractWorkInProgressLiabilities,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,EquityTransfersToReserves,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,RevaluationsOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
78753528,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,143787.0,2690370.0,24.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",-28908.0,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,3291813.0,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,43530.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,101126.0,0.0,57596.0,0.0,Tilst,2017-01-01,2017-12-31,385438.0,500317.0,601443.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,114879.0,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78753528,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,385438.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78753528,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,6293708.0,1083247.0,216857.0,1000000.0,68637.0,1809090.0,177037.0,1800000.0,5000.0,6293708.0,4246657.0,1982037.0,50000.0,1765.0,1982037.0,237961.0,187961.0,139625.0,669465.0,87052.0,0.0,4246657.0,151653.0,1839356.0,3228424.0,28908.0,260328.0,2912257.0,,,,,,,,,,,,
78753528,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78753528,2018-01-01,2018-01-01,c232,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,669465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78753528,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,139625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78753528,2018-01-01,2018-01-01,c428,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565675.0,1019757.0,1345918.0,,,,,,,,,
78753528,2018-01-01,2018-01-01,c440,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570996.0,0.0,748033.0,,,,,,,,,
78753528,2018-01-01,2018-01-01,c446,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,,,,,Tilst,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000.0,0.0,60000.0,,,,,,,,,
78753528,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzLzhiLzA0Lzc3L2QwLzA5NWYtNDNhZC1hZjEwLWQ2ODlmMTUzZDZjOA.pdf,http://regnskaber.virk.dk/82535787/ZG9rdW1lbnRsYWdlcjovLzAzL2EyL2I3LzAxL2M5LzRiYTAtNGFkOC04YWVmLTYzOTY2NWE2NzU5OQ.xml,true,Aarhus C,8000.0,29.0,Kystvejen,Aarhus C,8000.0,75.0,Ceresbyen,8381 Tilst,Blomstervej 70,DK-8000 Aarhus C,Kystvejen 29,Til kapitalejeren i MALERMESTRE CHR. BLEGVAD & CO A/S,244627.0,2553582.0,24.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",-269123.0,2019-03-18,1985-06-27,2019-03-19,Statsautoriseret revisor,915884.0,2505631.0,20222670.0,78753528.0,20222670.0,mne35625,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for MALERMESTRE CHR. BLEGVAD & CO A/S.,Ãrsrapport,25007.0,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Morten Trap Olesen,Hans Houlind,Lene Due Rosendal,Spar Nord,MALERMESTRE CHR. BLEGVAD & CO A/S,BDO Statsautoriseret revisionsaktieselskab,72633.0,172.0,47626.0,172.0,Tilst,2017-01-01,2017-12-31,-95916.0,-120412.0,-47951.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2018-12-31,2018-01-01,40032.0,true,2019-03-18,Aarhus,-24496.0,urn:ofk:oid:26860635,indberetninger-20180424,2.5124211,78753528.0,AWmgQPBbRYGX6_YTGGAl,2019-03-21T12:36:49.713Z,2019-03-21T12:36:43.648Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AT-48-YS,2019-03-21T12:36:43.786Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,,,,,,,
