entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryOperatingActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
29167117,2013-01-01,2013-12-31,ID_10,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",15221.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2013-01-01,2013-12-31,ID_12,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",15221.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2013-01-01,2013-12-31,ID_8,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",-15221.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,1972.0,37145.0,23776.0,0.0,120.0,-15341.0,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2013-12-31,2013-12-31,ID_14,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,70000.0,125000.0,30000.0,66872.0,70000.0,3128.0,0.0,40000.0,40000.0,0.0,40000.0,0.0,2499.0,0.0,-58128.0,628.0,0.0,3128.0,0.0,30000.0,30000.0,1.0,0.0,
29167117,2014-01-01,2014-12-31,ID_0,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2014-01-01,2014-12-31,ID_1,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2014-01-01,2014-12-31,ID_11,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",53821.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2014-01-01,2014-12-31,ID_15,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2014-01-01,2014-12-31,ID_16,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29167117,2014-01-01,2014-12-31,ID_17,,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzlkL2Q5L2UyLzBhLzQxOTItNDU3MS05NTFlLWNhODEwNDJkZjU1Nw.pdf,http://regnskaber.virk.dk/71176192/ZG9rdW1lbnRsYWdlcjovLzAzLzExL2E2L2Q0L2NmL2E0YmYtNDNhOS1iNGI0LWMyYmRiM2E5MzBjZg.xml,"Struer, 7600",Ved Fjorden 25,Til den daglige ledelse i Companatico ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-06-11,2015-06-18,29167117.0,28839200.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2014 - 31. december 2014 for Companatico ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Carlo Liberati,Companatico ApS,"REVISION LIMFJORD, Registreret Revisionsaktieselskab","Aalborg, den 11. juni 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2014-12-31,2014-01-01,2015-06-11,Struer,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:5566076,indberetninger-20180424,2.5097342,29167117.0,,2018-03-30T23:25:21.913Z,2015-06-22T07:29:27.127Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AE-02-GA,2015-06-22T07:29:27.168Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
