entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,DisclosureOfOtherArrangementsNotRecognisedInBalanceSheet,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
25552075,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",-7327.0,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,198.0,Roskilde,2015-10-01,2016-09-30,-7129.0,-7129.0,-7327.0,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,
25552075,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,206800.0,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,
25552075,2015-10-01,2016-09-30,c8,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,-213929.0,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,
25552075,2016-09-30,2016-09-30,c10,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,465433.0,465433.0,125000.0,465433.0,458558.0,465433.0,6875.0,206800.0,126758.0,6875.0,6875.0,,,
25552075,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",-8102.0,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,0.0,Roskilde,2015-10-01,2016-09-30,-8102.0,-8102.0,-8102.0,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,
25552075,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,28842562.0,HR REVISION - BARRETT ApS,
25552075,2016-10-01,2017-09-30,c2,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,Kurt Valther Schwartz Larsen
25552075,2016-10-01,2017-09-30,c3,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,Klaus Ole Knudsen
25552075,2016-10-01,2017-09-30,c5,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,0.0,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,
25552075,2016-10-01,2017-09-30,c7,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2RiLzM3LzAzLzY2LzM0MGQtNDk3MS04MjAzLTBkZTAxZjZmYWJmZA.xhtml,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzLzcwLzI1LzAyL2RkLzRlNjEtNDIwMC1hZjJkLWI4MWE5YWE5ODczMA.pdf,http://regnskaber.virk.dk/57025552/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3L2EwL2JjL2I2MGItNGM4NC05ZGIxLTkyYWM1ZDMyYWZhMA.xml,true,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,5.0,Ternevej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-02-28,2018-02-28,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,25552075.0,mne12317,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Sten Elm,Klaus Ole Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Barrett ApS,,Roskilde,2015-10-01,2016-09-30,-8102.0,,,2017-09-30,2016-10-01,false,false,2018-02-28,Roskilde,46757926.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25107767,indberetninger-20180424,2.5949402000000004,25552075.0,,2018-04-04T00:58:23.620Z,2018-02-28T11:48:07.159Z,regnskab,0.0,,2017-09-30,2016-10-01,X18-AE-51-GW,2018-02-28T11:48:07.424Z,,,,,,,,,,,,,,
