entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,DisclosureOfOtherArrangementsNotRecognisedInBalanceSheet,EmployeeBenefitsExpense,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
25552075,2012-10-01,2013-09-30,c4,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",0.0,-19914.0,-14841.0,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,410.0,Roskilde,2012-10-01,2013-09-30,-38814.0,-19914.0,-14841.0,2014-09-30,2013-10-01,5483.0,2015-01-21,Roskilde,18900.0,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,
25552075,2012-10-01,2013-09-30,c6,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,196800.0,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,
25552075,2012-10-01,2013-09-30,c8,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,-235614.0,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,
25552075,2013-09-30,2013-09-30,c10,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,1091037.0,1082037.0,125000.0,1091037.0,1086037.0,1091037.0,5000.0,9000.0,196800.0,764237.0,5000.0,9000.0,5000.0,,
25552075,2013-10-01,2014-09-30,c0,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",2728.0,-12981.0,-9794.0,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,0.0,Roskilde,2012-10-01,2013-09-30,-12981.0,-12981.0,-12522.0,2014-09-30,2013-10-01,459.0,2015-01-21,Roskilde,0.0,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,
25552075,2013-10-01,2014-09-30,c1,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,HR REVISION - KENNETH BARRETT ApS,
25552075,2013-10-01,2014-09-30,c2,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,Klaus Ole Knudsen
25552075,2013-10-01,2014-09-30,c3,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,Kurt Valther Schwartz Larsen
25552075,2013-10-01,2014-09-30,c5,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,199600.0,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,
25552075,2013-10-01,2014-09-30,c7,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8vcGRmcy8yNTU1MjA3NTtBcFMyNzQxOTg7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/57025552/Y3ZyLmRrOi8veGJybHMvWC03MEFBN0NBNi0yMDE1MDEyM18xMDI0MzVfMjI1.xml,Danmark,DK,Roskilde,4000.0,3.0,Vinkelvej,Roskilde,4000.0,1A,Himmelevvej,4000 Roskilde,"Vinkelvej 3, 1.",Til den daglige ledelse i Vor Frue Autolakereri Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-01-21,2015-01-23,Registreret Revisor FSR,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter erÂ formuepleje.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen leasingforpligtelser.</p>",,,,28842562.0,25552075.0,1011407109.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Jane SÃ¸rensen,Klaus Knudsen,VOR FRUE AUTOLAKERERI HOLDING ApS,HR Revision - Kenneth Barrett ApS,,Roskilde,2012-10-01,2013-09-30,-212581.0,,,2014-09-30,2013-10-01,,2015-01-21,Roskilde,,46757926.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:15737480,indberetninger-20180424,2.5118406,25552075.0,,2018-03-30T09:09:46.992Z,2015-01-23T23:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-365.241,2015-01-23T23:00:00.000Z,,,,,,,,,,,,,,,
