entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AddressOfAuditorCountry,EmailOfAuditor,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameOfAuditFirm,TelephoneNumberOfAuditor
27702252,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,1540259.0,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-01-01,c744,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,99800.0,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-12-31,c109,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,101200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,-174159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,-72959.0,-3500.0,121120.0,31185.0,-93435.0,-3500.0,-20476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,-174159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-01-01,2015-12-31,c745,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,,,,,,,,101200.0,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27702252,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,1592300.0,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,,,,,,,,,,1599675.0,337743.0,125000.0,1599675.0,20477.0,1599675.0,7375.0,701913.0,3875.0,533206.0,101200.0,1366100.0,701913.0,7375.0,560019.0,6336.0,3500.0,,,,,,,,,,,
27702252,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzhlLzVjL2Y2L2Y4Lzc3MTctNDAzYi1hMjgxLTM4MTA0MGExNzcxMg.pdf,http://regnskaber.virk.dk/25220772/ZG9rdW1lbnRsYWdlcjovLzAzLzY3LzFjLzZkLzI5LzAxOTMtNDJiNi04MmFjLTFiMTIwZWY0MThjMw.xml,Brovst,9460.0,8.0,Nr. Skovsgaard,"9690, Fjerritslev","Borups AllÃ©, 3",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-04-26,2017-04-26,2017-05-10,Andre eksterne omkostninger omfatter omkostninger til administration.,125000.0,27702252.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for C.O.M. Holding ApS.,Ãrsrapport,Carl Ole MÃ¸ller,Carl Ole MÃ¸ller,C.O.M. Holding ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",Brovst,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Jammerbugt,2016-12-31,2016-01-01,2017-04-26,Fjerritslev,direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23873702,indberetninger-20180424,2.5097342,27702252.0,,2018-03-28T01:46:07.466Z,2017-05-16T14:18:55.916Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-32-KJ,2017-05-16T14:18:56.028Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
