entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
33036078,2015-10-01,2016-09-30,c4,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,2.0,Regnskabsklasse B,2018-01-10,2018-01-10,23070.0,info@gistrupfodterapi.dk,603909.0,672140.0,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,12790.0,Gistrup,2015-10-01,2016-09-30,25182.0,32371.0,45161.0,2017-09-30,2016-10-01,false,false,7189.0,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2015-10-01,2016-09-30,c6,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,0.0,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2015-10-01,2016-09-30,c8,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,25182.0,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2016-09-30,2016-09-30,c10,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,188442.0,10198.0,80000.0,105237.0,17874.0,78355.0,83205.0,18446.0,188442.0,109668.0,18446.0,83205.0,27017.0,36000.0,83205.0,0.0,419.0,419.0,-1645.0,82651.0,109668.0,76593.0,0.0,22719.0,,
33036078,2016-10-01,2016-10-01,c11,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
33036078,2016-10-01,2016-10-01,c12,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,-1645.0,,,,,,,,,,,,,,,,,,,,
33036078,2016-10-01,2016-10-01,c13,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
33036078,2016-10-01,2016-10-01,c14,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,78355.0,,,,,,,,,,,,,,,,,,,,
33036078,2016-10-01,2017-09-30,c0,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,2.0,Regnskabsklasse B,2018-01-10,2018-01-10,23070.0,info@gistrupfodterapi.dk,622379.0,708387.0,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,4288.0,Gistrup,2015-10-01,2016-09-30,45681.0,58650.0,62938.0,2017-09-30,2016-10-01,false,false,12969.0,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33036078,2016-10-01,2017-09-30,c1,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzLzQyL2JiL2U2L2VkLzNkYTktNDM5ZC1iMDgyLTE4ZjM0ZjNmNDdmNg.xhtml,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2M0LzQ5Lzk5LzVlL2FiN2ItNDFhYi1iNTkwLWNlZjliYzgxZWUwMw.pdf,http://regnskaber.virk.dk/87063033/ZG9rdW1lbnRsYWdlcjovLzAzL2FiLzZjLzdiLzdhLzExMDYtNGQyMy04NzIzLWI5MzRiMzdjNjdhYw.xml,true,Danmark,DK,Frederikshavn,9900.0,4-8,Jernbanegade,Gistrup,9260.0,2.0,Roden,9260 Gistrup,Roden 2,,Regnskabsklasse B,2018-01-10,2018-01-10,,info@gistrupfodterapi.dk,,,33036078.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mette Brixen Egeberg,Anne KjÃ¦rgaard Madsen,Nordjyske Bank,KLINIK FOR FODTERAPI GISTRUP ApS,Mette Brixen Egeberg,,Gistrup,2015-10-01,2016-09-30,,,,2017-09-30,2016-10-01,false,false,,96366070.0,false,false,direktÃ¸r,Ingen bistand,urn:ofk:oid:24947186,indberetninger-20180424,2.5947397,33036078.0,,2018-04-03T15:11:03.617Z,2018-01-14T14:25:48.904Z,regnskab,0.0,,2017-09-30,2016-10-01,X17-AY-18-EE,2018-01-14T14:25:49.051Z,,,,,,,,,,,,,,,,,,,,,,,,,,
