entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayablesToGroupEnterprises,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
20547480,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,,,,,,,,,,,,,,,,,,,,,,,
20547480,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,-16.0,-441247.0,-441263.0,-441263.0,-16.0,0.0,,,,,,,,,,,,,,,,,,,
20547480,2017-01-01,2017-12-31,ID_13,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,-441263.0,,,,,,,,,,,,,,,,,,,,,,
20547480,2017-12-31,2017-12-31,ID_9,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,,,,,4169481.0,874361.0,200000.0,1582081.0,4088160.0,4169481.0,81321.0,2587400.0,2587400.0,2587400.0,3888160.0,81321.0,6310.0,75000.0,707720.0,707720.0,11.0,,
20547480,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,-863.0,-2072004.0,-2074544.0,-2074544.0,-863.0,1677.0,,,,,,,,,,,,,,,,,,,
20547480,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,,,,,,,,,,,,,,,,,,,,,,,
20547480,2018-01-01,2018-12-31,ID_12,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,-2074544.0,,,,,,,,,,,,,,,,,,,,,,
20547480,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,,,,,,,,,,,,,,,,,,,,,,,
20547480,2018-01-01,2018-12-31,ID_3,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,,,,,,,,,,,,,,,,,,,,,,,
20547480,2018-01-01,2018-12-31,ID_4,,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzY2L2VmLzcxLzVmL2IzZDgtNDg3YS1iMWVmLTk0ZWRiOGJkMjU4NQ.pdf,http://regnskaber.virk.dk/08474502/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzI1LzE3LzQwLzBiNzMtNDllNi05YzIyLWUwMWI2ZTFiYWE5Yw.xml,true,"Kongens Lyngby, 2800",Rustenborgvej 7a,Til kapitalejerne i Westergaard Services Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",2019-04-30,2019-04-30,2019-05-15,info@w-csm.dk,45884463.0,www.w-csm.dk,14759840.0,20547480.0,14759840.0,mne7731,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Westergaard Services Holding ApS.,Ãrsrapport,Arne Jakobsen,Ole Westergaard,Aage & Povl Holm I/S,Westergaard Services Holding ApS,Aage & Povl Holm I/S,Frederiksberg,2017-01-01,2017-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Frederiksberg, 147",2018-12-31,2018-01-01,false,2019-04-30,Kgs. Lyngby,45884423.0,RevisionspÃ¥tegning,urn:ofk:oid:27365872,indberetninger-20180424,2.5124211,20547480.0,AWsZhNMvRYGX6_YTIU99,2019-06-02T18:48:04.219Z,2019-06-02T18:47:43.047Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BK-11-GC,2019-06-02T18:47:43.187Z,,,,,,,,,,,,,,,,,,,,,,,,Ole Westergaard,Bestyrelsesformand
