entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
36917393,2015-06-01,2015-12-31,c2,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,2666.0,37329.0,6307.0,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,2787.0,3641.0,3641.0,2016-12-31,2016-01-01,43636.0,false,false,854.0,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,,,,,,,,,,,,,,
36917393,2015-06-01,2015-12-31,c4,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,2787.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,,,,,,,,,,,,,,
36917393,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,52416.0,31413.0,5000.0,47082.0,7787.0,5334.0,52416.0,44786.0,5334.0,43775.0,5334.0,-157.0,-157.0,2787.0,44786.0,15669.0,1011.0,15669.0
36917393,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,5000.0,,,,,,,,,,,,,
36917393,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,2787.0,,,,,,,,,,,,,
36917393,2016-01-01,2016-01-01,c9,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,7787.0,,,,,,,,,,,,,
36917393,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,2666.0,8758.0,-8758.0,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,-11616.0,-11424.0,-11424.0,2016-12-31,2016-01-01,0.0,false,false,192.0,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,,,,,,,,,,,,,,
36917393,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,,,,,,,,,,,,,,
36917393,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,,,,,,,,,,,,,,
36917393,2016-01-01,2016-12-31,c11,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzg3LzliL2JlLzJlLzE5NTgtNGQ5NC05ZTkyLTJmMDQ4Y2Y3YjM1NA.xhtml,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzExLzNiLzEzLzE0NTUtNGJlYS05MDQ3LTQ3ZjFlYTA1MzgxMg.pdf,http://regnskaber.virk.dk/39371963/ZG9rdW1lbnRsYWdlcjovLzAzLzlhLzEzL2M5L2FiLzNjNzQtNDEyNi1hYThmLWJmMjFjMjYyNGNlYw.xml,true,SÃ¸borg,2860.0,92.0,ToftekÃ¦rsvej,2900 Hellerup,Bekkasinvej 10,Regnskabsklasse B,2017-06-22,2017-06-22,,,,36917393.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Christoffer FriedlÃ¦nder,Christoffer FriedlÃ¦nder,PC-Byggerne IvS,FC-Service Aps,SÃ¸borg,2015-06-01,2015-12-31,-11616.0,,,2016-12-31,2016-01-01,,false,false,,false,false,Ingen bistand,urn:ofk:oid:24276998,indberetninger-20180424,2.595548,36917393,,2018-03-29T17:19:13.343Z,2017-06-22T08:24:59.984Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-62-KW,2017-06-22T08:25:00.321Z,,,,,,,,,,,,,,,,,,
