entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Assets,Equity,LiabilitiesAndEquity,NameAndSurnameOfMemberOfExecutiveBoard
21108375,2016-01-01,2016-12-31,ID_8,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,26.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,,,,
21108375,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,0.0,,,,
21108375,2016-12-31,2016-12-31,ID_6,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,0.0,0.0,0.0,
21108375,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,0.0,,,,
21108375,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,,,,
21108375,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,,,,
21108375,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,,,,Erik Dybdahl
21108375,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,,,,
21108375,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,31.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,,,,
21108375,2017-12-31,2017-12-31,ID_5,,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2U5LzVjL2YyLzJlL2M5NzYtNGI0MS1hN2ZjLWFjMDY4NDE2ZmY0Mw.pdf,http://regnskaber.virk.dk/57380112/ZG9rdW1lbnRsYWdlcjovLzAzL2RjLzQxL2U0L2RkLzczNTItNGU5MS04ZDFhLThmNTQzYmI3MWJlOA.xml,true,"Risskov, 8240",Flakvej 25,Til kapitalejerne i Hestia Administration ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-30,2018-04-30,1998-09-01,2018-04-30,16968137.0,21108375.0,16968137.0,mne1056,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Hestia Administration ApS.,Ãrsrapport,Knud-Erik Nielsen,Ejler Ejlersen,Revision 2 A/S,Hestia Administration ApS,Erik Dybdahl,Randers,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"730, Randers",2017-12-31,2017-01-01,false,2018-04-30,Viby J,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:25434248,indberetninger-20180424,2.5118406,21108375.0,AWNDyVt1x8uVRSOdgYu7,2018-05-09T07:24:33.442Z,2018-05-09T07:24:17.625Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-99-PX,2018-05-09T07:24:17.824Z,,0.0,0.0,0.0,
